0.43905,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0436,0.0437,0.0437,0.0437,0.0437,0.0436,0.0437,0.0437,0.0437,0.0437,0.0437,0.0437,0.0437,0.0437,0.0437,0.0437,0.0437,0.0437,0.0437,0.0437,0.0437,0.0437,0.0437,0.0437,0.0437,0.0436,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434
0.43906,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434
0.43907,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434
0.43908,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0435,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0435,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434
0.43909,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0436,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434
0.4391,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0434,0.0435,0.0434,0.0434
0.43911,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435
0.43912,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435
0.43913,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435
0.43914,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435
0.43915,0.0342,0.0329,0.0326,0.0326,0.0326,0.0326,0.0326,0.0326,0.0326,0.0326,0.0326,0.0326,0.0326,0.0326,0.0338,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0341,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342,0.0342
0.43916,0.0341,0.0329,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0338,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0340,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341
0.43917,0.0341,0.0328,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0338,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0340,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341
0.43918,0.0341,0.0328,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0338,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0340,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341
0.43919,0.0341,0.0328,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0338,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0340,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341
0.4392,0.0341,0.0328,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0338,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0340,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341
0.43921,0.0341,0.0328,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0338,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0340,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341
0.43922,0.0341,0.0328,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0324,0.0338,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0340,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341
0.43923,0.0341,0.0327,0.0324,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0324,0.0323,0.0338,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0340,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341
0.43924,0.0341,0.0327,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0338,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0340,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341
0.43925,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
0.43926,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
0.43927,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
0.43928,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
0.43929,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
0.4393,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
0.43931,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
0.43932,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0007,0.0007,0.0006,0.0007,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0007,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0007,0.0006,0.0006,0.0006,0.0006
0.43933,0.0007,0.0006,0.0006,0.0006,0.0007,0.0007,0.0006,0.0006,0.0007,0.0007,0.0006,0.0007,0.0006,0.0007,0.0006,0.0006,0.0007,0.0006,0.0006,0.0006,0.0006,0.0007,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0007,0.0007,0.0006,0.0007,0.0006,0.0006,0.0006,0.0006,0.0007,0.0006,0.0006,0.0006,0.0006,0.0006,0.0007,0.0007,0.0007,0.0007,0.0006,0.0007
0.43934,0.0007,0.0006,0.0006,0.0006,0.0007,0.0007,0.0007,0.0006,0.0007,0.0007,0.0007,0.0007,0.0006,0.0007,0.0006,0.0007,0.0007,0.0007,0.0006,0.0006,0.0007,0.0007,0.0007,0.0006,0.0007,0.0007,0.0007,0.0006,0.0006,0.0006,0.0007,0.0007,0.0006,0.0007,0.0006,0.0007,0.0006,0.0007,0.0007,0.0007,0.0006,0.0007,0.0007,0.0006,0.0007,0.0007,0.0007,0.0007,0.0006,0.0007
