Beta,Avg Plaq,Plaq Sus,Jackknife Action SD,Jackknife Sus SD
0.4331363863863864,0.48055295833311895,0.00025407954856071746,0.00040722757291718724,7.140794361995144e-06
0.4331368868868869,0.4805539471898302,0.0002540829280857756,0.00040723656993253666,7.141304752211744e-06
0.4331373873873874,0.48055493605969435,0.0002540863076876222,0.0004072455690792367,7.141815204876197e-06
0.4331378878878879,0.4805559249427118,0.0002540896873662633,0.00040725457035745464,7.1423257199922695e-06
0.43313838838838836,0.48055691383888266,0.0002540930671217046,0.0004072635737673218,7.1428362975639066e-06
0.4331388888888889,0.4805579027482073,0.00025409644695395214,0.0004072725793093823,7.143346937594917e-06
0.4331393893893894,0.48055889167068616,0.0002540998268630115,0.00040728158698360024,7.143857640089167e-06
0.4331398898898899,0.48055988060631916,0.00025410320684888854,0.0004072905967903582,7.14436840505061e-06
0.4331403903903904,0.480560869555107,0.0002541065869115894,0.0004072996087299354,7.1448792324828825e-06
0.43314089089089086,0.48056185851704974,0.0002541099670511196,0.00040730862280253914,7.145390122390094e-06
0.4331413913913914,0.480562847492148,0.00025411334726748515,0.00040731763900852115,7.14590107477589e-06
0.4331418918918919,0.48056383648040163,0.0002541167275606918,0.00040732665734795917,7.146412089644263e-06
0.4331423923923924,0.4805648254818112,0.0002541201079307455,0.00040733567782116713,7.1469231669989344e-06
0.4331428928928929,0.480565814496377,0.000254123488377652,0.0004073447004285736,7.147434306843909e-06
0.4331433933933934,0.4805668035240994,0.0002541268689014172,0.0004073537251701465,7.147945509182862e-06
0.4331438938938939,0.4805677925649783,0.00025413024950204704,0.0004073627520462648,7.148456774019918e-06
0.4331443943943944,0.48056878161901445,0.00025413363017954725,0.0004073717810573165,7.148968101358632e-06
0.4331448948948949,0.4805697706862078,0.0002541370109339236,0.0004073808122033163,7.1494794912031364e-06
0.43314539539539537,0.48057075976655916,0.00025414039176518223,0.00040738984548470186,7.149990943557084e-06
0.4331458958958959,0.4805717488600682,0.0002541437726733286,0.000407398880901583,7.150502458424455e-06
0.4331463963963964,0.4805727379667357,0.00025414715365836894,0.00040740791845436024,7.151014035808975e-06
0.4331468968968969,0.48057372708656165,0.00025415053472030875,0.0004074169581431563,7.151525675714636e-06
0.4331473973973974,0.48057471621954656,0.00025415391585915427,0.0004074259999683412,7.1520373781451875e-06
0.43314789789789787,0.4805757053656907,0.0002541572970749111,0.00040743504393010146,7.152549143104588e-06
0.4331483983983984,0.48057669452499413,0.0002541606783675851,0.00040744409002866044,7.153060970596696e-06
0.4331488988988989,0.4805776836974575,0.00025416405973718213,0.0004074531382643302,7.1535728606252855e-06
0.4331493993993994,0.4805786728830809,0.00025416744118370813,0.00040746218863741405,7.154084813194269e-06
0.4331498998998999,0.48057966208186464,0.00025417082270716895,0.0004074712411479837,7.154596828307502e-06
0.43315040040040037,0.48058065129380906,0.00025417420430757034,0.00040748029579647184,7.155108905968786e-06
0.4331509009009009,0.48058164051891444,0.0002541775859849183,0.0004074893525830256,7.155621046182077e-06
0.4331514014014014,0.4805826297571812,0.00025418096773921863,0.00040749841150792247,7.156133248951174e-06
0.4331519019019019,0.4805836190086094,0.0002541843495704771,0.00040750747257145786,7.1566455142799875e-06
0.4331524024024024,0.48058460827319943,0.0002541877314786996,0.0004075165357739373,7.1571578421723585e-06
0.4331529029029029,0.48058559755095187,0.00025419111346389216,0.00040752560111540696,7.157670232632077e-06
0.4331534034034034,0.48058658684186656,0.00025419449552606046,0.00040753466859631837,7.1581826856631015e-06
0.4331539039039039,0.4805875761459443,0.0002541978776652104,0.00040754373821682167,7.1586952012691875e-06
0.4331544044044044,0.4805885654631847,0.00025420125988134785,0.00040755280997724965,7.159207779454411e-06
0.4331549049049049,0.4805895547935887,0.00025420464217447875,0.00040756188387777546,7.159720420222328e-06
0.4331554054054054,0.48059054413715635,0.0002542080245446089,0.0004075709599186693,7.160233123577052e-06
0.4331559059059059,0.48059153349388806,0.0002542114069917441,0.00040758003810027505,7.1607458895223676e-06
0.4331564064064064,0.4805925228637839,0.0002542147895158903,0.00040758911842272744,7.161258718062061e-06
0.4331569069069069,0.48059351224684427,0.0002542181721170533,0.000407598200886359,7.161771609200145e-06
0.4331574074074074,0.48059450164306966,0.00025422155479523905,0.0004076072854912621,7.162284562940262e-06
0.4331579079079079,0.48059549105246013,0.00025422493755045334,0.00040761637223796427,7.162797579286524e-06
0.4331584084084084,0.4805964804750161,0.0002542283203827021,0.00040762546112648975,7.1633106582426716e-06
0.4331589089089089,0.4805974699107379,0.00025423170329199116,0.00040763455215726005,7.163823799812528e-06
0.4331594094094094,0.48059845935962553,0.0002542350862783263,0.0004076436453304371,7.164337004000069e-06
0.4331599099099099,0.48059944882167965,0.0002542384693417136,0.0004076527406462591,7.164850270809108e-06
0.4331604104104104,0.48060043829690047,0.00025424185248215875,0.00040766183810498995,7.165363600243462e-06
0.4331609109109109,0.48060142778528836,0.0002542452356996678,0.0004076709377069581,7.165876992307015e-06
