0.760288,0.738683,0.444444,0.633745,0.481481,0.498971,0.927984,0.830247,0.898148,0.959877
0.506173,0.366255,0.710905,0.488683,0.980453,0.503086,0.608025,0.976337,0.853909,0.907407
0.575103,0.463992,0.833333,0.971193,0.50823,0.923868,0.483539,0.952675,0.9393,0.688272
0.943416,0.443416,0.90535,0.514403,0.366255,0.854938,0.983539,0.697531,0.92284,0.590535
0.962963,0.959877,0.910494,0.424897,0.559671,0.973251,0.597737,0.410494,0.69856,0.933128
0.866255,0.526749,0.556584,0.406379,0.493827,0.460905,0.901235,0.496914,0.75823,0.798354
0.43107,0.515432,0.843621,0.518519,0.429012,0.50823,0.764403,0.440329,0.825103,0.899177
0.835391,0.438272,0.764403,0.436214,0.575103,0.4393,0.944444,0.502058,0.530864,0.465021
0.854938,0.589506,0.507202,0.567901,0.48251,0.56893,0.50823,0.915638,0.515432,0.779835
0.559671,0.522634,0.471193,0.492798,0.624486,0.470165,0.784979,0.893004,0.452675,0.872428
0.567901,0.613169,0.393004,0.486626,0.95679,0.590535,0.824074,0.837449,0.929012,0.803498
0.506173,0.403292,0.929012,0.636831,0.943416,0.989712,0.800412,0.885802,0.489712,0.904321
0.954733,0.480453,0.550412,0.574074,0.418724,0.917695,0.959877,0.699588,0.795267,0.929012
0.93107,0.455761,0.76749,0.920782,0.952675,0.863169,0.880658,0.570988,0.933128,0.778807
0.553498,0.90535,0.920782,0.876543,0.890947,0.520576,0.804527,0.940329,0.524691,0.833333
0.51749,0.926955,0.532922,0.461934,0.965021,0.9393,0.900206,0.869342,0.961934,0.828189
0.90535,0.445473,0.971193,0.834362,0.91358,0.808642,0.845679,0.522634,0.411523,0.839506
0.955761,0.853909,0.425926,0.623457,0.82716,0.883745,0.521605,0.804527,0.871399,0.885802
0.934156,0.923868,0.462963,0.910494,0.901235,0.889918,0.772634,0.700617,0.901235,0.955761
0.927984,0.427984,0.772634,0.900206,0.977366,0.872428,0.791152,0.923868,0.739712,0.93107
0.468107,0.942387,0.830247,0.544239,0.975309,0.654321,0.90535,0.860082,0.819959,0.893004
0.95679,0.976337,0.485597,0.509259,0.42284,0.556584,0.941358,0.919753,0.960905,0.900206
0.608025,0.438272,0.516461,0.969136,0.912551,0.553498,0.907407,0.967078,0.766461,0.877572
0.632716,0.873457,0.893004,0.873457,0.627572,0.925926,0.967078,0.424897,0.967078,0.828189
0.969136,0.657407,0.430041,0.886831,0.5607,0.985597,0.421811,0.95679,0.877572,0.978395
0.419753,0.436214,0.458848,0.515432,0.950617,0.924897,0.940329,0.578189,0.852881,0.919753
0.493827,0.865226,0.953704,0.540123,0.454733,0.477366,0.530864,0.848765,0.937243,0.825103
0.541152,0.542181,0.411523,0.860082,0.488683,0.87963,0.86214,0.435185,0.881687,0.584362
0.404321,0.540123,0.831276,0.584362,0.895062,0.919753,0.467078,0.868313,0.43107,0.865226
0.541152,0.498971,0.528807,0.42284,0.940329,0.473251,0.389918,0.957819,0.95679,0.87037
0.434156,0.838477,0.48251,0.9393,0.760288,0.848765,0.677984,0.908436,0.936214,0.433128
0.906379,0.419753,0.676955,0.87037,0.513374,0.910494,0.803498,0.670782,0.933128,0.443416
0.512346,0.377572,0.627572,0.544239,0.729424,0.970165,0.908436,0.789095,0.863169,0.943416
0.395062,0.498971,0.453704,0.470165,0.929012,0.909465,0.951646,0.921811,0.83642,0.940329
0.40535,0.396091,0.393004,0.938272,0.910494,0.805556,0.884774,0.940329,0.955761,0.941358
0.746914,0.942387,0.42284,0.920782,0.941358,0.941358,0.880658,0.93107,0.87037,0.435185
0.414609,0.942387,0.90535,0.740741,0.98251,0.896091,0.92284,0.802469,0.941358,0.728395
0.494856,0.828189,0.427984,0.95679,0.812757,0.74177,0.988683,0.900206,0.978395,0.791152
0.599794,0.485597,0.803498,0.896091,0.895062,0.950617,0.847737,0.936214,0.799383,0.992798
0.957819,0.55144,0.496914,0.769547,0.88786,0.850823,0.669753,0.867284,0.854938,0.904321
0.869342,0.705761,0.538066,0.84465,0.880658,0.784979,0.907407,0.929012,0.874486,0.872428
0.865226,0.44856,0.683128,0.930041,0.564815,0.759259,0.920782,0.87037,0.784979,0.945473
0.451646,0.416667,0.981481,0.854938,0.539095,0.925926,0.911523,0.839506,0.874486,0.953704
0.853909,0.430041,0.62037,0.454733,0.475309,0.921811,0.930041,0.904321,0.938272,0.978395
0.792181,0.457819,0.400206,0.418724,0.434156,0.926955,0.989712,0.960905,0.828189,0.88786
0.835391,0.427984,0.42284,0.890947,0.924897,0.661523,0.444444,0.941358,0.824074,0.985597
0.921811,0.414609,0.880658,0.828189,1,0.384774,0.936214,0.990741,0.86214,0.527778
0.552469,0.451646,0.70679,0.876543,0.924897,0.425926,0.747942,0.950617,0.888889,0.970165
0.549383,0.487654,0.890947,0.894033,0.514403,0.900206,0.848765,0.902263,0.897119,0.643004
0.553498,0.901235,0.468107,0.848765,0.83642,0.847737,0.903292,0.636831,0.611111,0.897119
0.475309,0.839506,0.776749,0.697531,0.581276,0.388889,0.727366,0.49177,0.921811,0.835391
0.901235,0.730453,0.558642,0.433128,0.944444,0.888889,0.497942,0.496914,0.847737,0.803498
0.488683,0.435185,0.918724,0.472222,0.886831,0.805556,0.969136,0.852881,0.443416,0.924897
0.406379,0.461934,0.898148,0.859053,0.942387,0.911523,0.569959,0.384774,0.953704,0.435185
0.50823,0.397119,0.595679,0.427984,0.883745,0.552469,0.992798,0.977366,0.855967,0.496914
0.860082,0.507202,0.533951,0.975309,0.908436,0.968107,0.81893,0.889918,0.420782,0.463992
0.408436,0.471193,0.973251,0.457819,0.773663,0.753086,0.9393,0.903292,0.937243,0.891975
0.447531,0.930041,0.650206,0.501029,0.98251,0.94856,0.376543,0.834362,0.945473,0.873457
0.48251,0.44856,0.912551,0.592593,0.983539,0.443416,0.897119,0.935185,0.539095,0.884774
0.872428,0.627572,0.946502,0.773663,0.42284,0.487654,0.604938,1,0.617284,0.899177
0.541152,0.433128,0.855967,0.373457,0.923868,0.418724,0.591564,0.426955,0.832305,0.962963
0.580247,0.823045,0.4393,0.859053,0.557613,0.530864,0.365226,0.935185,0.861111,0.937243
0.889918,0.843621,0.473251,0.52572,0.605967,0.962963,0.972222,0.504115,0.886831,0.352881
0.505144,0.434156,0.960905,0.376543,0.936214,0.9393,0.411523,0.580247,0.835391,0.932099
0.583333,0.389918,0.434156,0.845679,0.45679,0.679012,0.72428,0.903292,0.76749,0.932099
0.518519,0.43107,0.866255,0.935185,0.587449,0.501029,0.882716,0.805556,0.757202,0.645062
0.647119,0.669753,0.898148,0.853909,0.530864,0.826132,0.42284,0.713992,0.65535,0.76749
0.492798,0.507202,0.752058,0.409465,0.595679,0.704733,0.842593,0.719136,0.393004,0.813786
0.654321,0.73251,0.476337,0.945473,0.451646,0.423868,0.86214,0.737654,0.893004,0.550412
0.783951,0.414609,0.425926,0.938272,1,0.906379,0.730453,0.938272,0.506173,0.778807
0.467078,0.986626,0.329218,0.842593,0.921811,1,0.470165,0.957819,0.737654,0.863169
0.451646,0.389918,0.459877,0.478395,0.933128,0.891975,0.503086,0.952675,0.924897,0.773663
0.831276,0.441358,0.425926,0.512346,0.539095,0.983539,0.960905,0.47428,0.969136,0.966049
0.41358,0.476337,0.52572,0.938272,0.498971,0.532922,0.727366,0.843621,0.969136,0.899177
0.757202,0.462963,0.947531,0.412551,0.945473,0.479424,0.50823,0.868313,0.930041,0.850823
0.420782,0.618313,0.485597,0.790123,0.419753,0.937243,0.58642,0.855967,0.912551,0.895062
0.601852,0.930041,0.863169,0.457819,0.436214,0.411523,0.537037,0.829218,0.768519,0.957819
0.537037,0.904321,0.762346,0.590535,0.426955,0.883745,0.401235,0.817901,0.476337,0.979424
0.400206,0.400206,0.418724,0.553498,0.510288,0.787037,0.924897,0.526749,0.567901,0.82716
0.38786,0.582305,0.490741,0.771605,0.934156,0.871399,0.88786,0.585391,0.576132,0.921811
0.960905,0.542181,0.959877,0.450617,0.959877,0.497942,0.416667,0.540123,0.831276,0.897119
0.9393,0.542181,0.917695,0.869342,0.472222,0.533951,0.846708,0.425926,0.805556,0.990741
0.515432,0.42284,0.496914,0.957819,0.872428,0.909465,0.788066,1,0.599794,0.955761
0.374486,0.853909,0.858025,0.429012,0.564815,0.918724,0.651235,0.927984,0.989712,0.97428
0.921811,0.62037,0.569959,0.707819,0.440329,0.487654,0.942387,0.840535,0.552469,0.963992
0.953704,0.924897,0.452675,0.415638,0.529835,0.690329,0.896091,0.946502,0.817901,0.859053
0.807613,0.472222,0.427984,0.391975,0.783951,0.382716,0.868313,0.868313,0.957819,0.957819
0.451646,0.876543,0.443416,0.792181,0.555556,0.438272,0.809671,0.852881,0.988683,0.949588
0.808642,0.84465,0.481481,0.484568,0.467078,0.917695,0.963992,0.885802,0.942387,0.941358
0.494856,0.424897,0.890947,0.465021,0.927984,0.676955,0.935185,0.846708,0.92284,0.84465
0.545267,0.822016,0.901235,0.951646,0.792181,0.932099,0.978395,0.406379,0.949588,0.623457
0.489712,0.465021,0.459877,0.686214,0.632716,0.866255,0.853909,0.502058,0.850823,0.909465
0.915638,0.457819,0.83642,0.668724,0.889918,0.529835,0.75,0.933128,0.516461,0.695473
0.433128,0.923868,0.475309,0.807613,0.736626,0.947531,0.969136,0.62037,0.937243,0.647119
0.4393,0.621399,0.455761,0.728395,0.951646,0.452675,0.858025,0.652263,0.363169,0.938272
0.527778,0.62037,0.47428,0.846708,0.947531,0.957819,0.723251,0.953704,0.450617,0.361111
0.91358,0.41358,0.915638,0.726337,0.911523,0.863169,0.937243,0.958848,0.581276,0.5
0.694444,0.520576,0.838477,0.906379,0.923868,0.933128,0.976337,0.932099,0.852881,0.559671
0.981481,0.512346,0.522634,0.963992,0.599794,0.711934,0.91358,0.912551,0.854938,0.842593
0.452675,0.436214,0.462963,0.860082,0.443416,0.904321,0.830247,0.975309,0.930041,0.860082
0.445473,0.444444,0.902263,0.74177,0.404321,0.883745,0.494856,0.950617,0.686214,0.789095
0.367284,0.876543,0.726337,0.450617,0.445473,0.597737,0.992798,0.955761,0.772634,0.977366
0.37963,0.952675,0.426955,0.988683,0.951646,0.670782,0.80144,0.447531,0.975309,0.559671
0.493827,0.537037,0.951646,0.832305,0.871399,0.899177,0.919753,0.430041,0.907407,0.737654
0.406379,0.494856,0.828189,0.893004,0.897119,0.915638,0.751029,0.923868,0.593621,0.850823
0.938272,0.4393,0.961934,0.893004,0.61214,0.961934,0.728395,0.550412,0.807613,0.859053
0.573045,0.924897,0.685185,0.536008,0.979424,0.927984,0.832305,0.877572,0.930041,0.830247
0.895062,0.496914,0.873457,0.865226,0.889918,0.911523,0.786008,0.941358,0.585391,0.926955
0.493827,0.925926,0.843621,0.90535,0.459877,0.55144,0.962963,0.930041,0.909465,0.968107
0.447531,0.968107,0.95679,0.530864,0.454733,0.920782,0.756173,0.465021,0.839506,0.963992
0.454733,0.975309,0.50823,0.563786,0.477366,0.809671,0.988683,0.427984,0.918724,0.777778
0.9393,0.616255,0.396091,0.441358,0.463992,0.540123,0.851852,0.769547,0.835391,0.966049
0.826132,0.446502,0.894033,0.472222,0.935185,0.746914,0.426955,0.906379,0.835391,0.93107
0.842593,0.519547,0.418724,0.976337,0.768519,0.94856,0.386831,0.934156,0.547325,0.790123
0.437243,0.430041,0.369342,0.851852,0.851852,0.83642,0.970165,0.883745,0.968107,0.766461
0.790123,0.5,0.915638,0.769547,0.411523,0.953704,0.843621,0.412551,0.938272,0.478395
0.495885,0.324074,0.811728,0.407407,0.769547,0.547325,0.808642,0.478395,0.854938,0.834362
0.509259,0.5,0.760288,0.432099,0.447531,0.914609,0.872428,0.449588,0.416667,0.897119
0.462963,0.388889,0.442387,0.552469,0.834362,0.484568,0.894033,0.93107,0.454733,0.484568
0.772634,0.420782,0.930041,0.441358,0.462963,0.848765,0.522634,0.888889,0.412551,0.493827
0.467078,0.441358,0.570988,0.705761,0.427984,0.898148,0.765432,0.871399,0.921811,0.424897
0.409465,0.506173,0.777778,0.507202,0.400206,0.878601,0.479424,0.740741,0.886831,0.951646
0.406379,0.86214,0.479424,0.613169,0.986626,0.937243,0.437243,0.566872,0.855967,0.911523
0.530864,0.871399,0.424897,0.450617,0.940329,0.924897,0.437243,0.619342,0.872428,0.978395
0.613169,0.861111,0.530864,0.911523,0.904321,0.828189,0.996914,0.493827,0.507202,0.919753
0.454733,0.425926,0.960905,0.494856,0.925926,0.552469,0.902263,0.938272,0.57716,0.98251
0.980453,0.562757,0.923868,0.875514,0.493827,0.981481,0.958848,0.514403,0.461934,0.920782
0.505144,0.471193,0.917695,0.492798,0.751029,0.420782,0.961934,0.853909,0.516461,0.978395
0.417695,0.883745,0.959877,0.961934,0.487654,0.461934,0.925926,0.442387,0.745885,0.501029
0.492798,0.433128,0.972222,0.435185,0.438272,0.751029,0.407407,0.972222,0.501029,0.912551
0.502058,0.92284,0.403292,0.400206,0.524691,0.451646,0.961934,0.397119,0.988683,0.904321
0.505144,0.402263,0.523663,0.503086,0.906379,0.984568,0.465021,0.900206,0.466049,0.880658
0.822016,0.899177,0.537037,0.854938,0.423868,0.522634,0.485597,0.619342,0.687243,0.538066
0.399177,0.450617,0.87037,0.503086,0.597737,0.661523,0.858025,0.550412,0.498971,0.486626
0.599794,0.569959,0.360082,0.564815,0.494856,0.838477,0.538066,0.526749,0.592593,0.958848
0.426955,0.443416,0.635802,0.966049,0.469136,0.625514,0.569959,0.549383,0.492798,0.903292
0.513374,0.58642,0.473251,0.95679,0.87037,0.559671,0.963992,0.388889,0.555556,0.5
0.854938,0.403292,0.486626,0.400206,0.495885,0.937243,0.909465,0.515432,0.44856,0.497942
0.591564,0.547325,0.442387,0.47428,0.514403,0.955761,0.417695,0.47428,0.511317,0.81893
0.55144,0.477366,0.659465,0.47428,0.353909,0.485597,0.48251,0.63786,0.514403,0.804527
0.391975,0.544239,0.635802,0.791152,0.398148,0.554527,0.528807,0.610082,0.87963,0.916667
0.365226,0.579218,0.617284,0.865226,0.774691,0.94856,0.794239,0.471193,0.945473,0.839506
0.816872,0.885802,0.514403,0.820988,0.894033,0.921811,0.867284,0.355967,0.434156,0.800412
0.565844,0.43107,0.398148,0.888889,0.423868,0.469136,0.803498,0.830247,0.852881,0.957819
0.393004,0.731481,0.376543,0.579218,0.461934,0.911523,0.908436,0.853909,0.940329,0.481481
0.556584,0.81893,0.522634,0.404321,0.450617,0.985597,0.430041,0.835391,0.984568,0.952675
0.493827,0.441358,0.895062,0.952675,0.457819,0.537037,0.762346,0.566872,0.817901,0.878601
0.359053,0.777778,0.572016,0.900206,0.45679,0.411523,0.923868,0.49177,0.852881,0.42284
0.67284,0.435185,0.481481,0.527778,0.975309,0.451646,0.459877,0.77572,0.954733,0.553498
0.523663,0.700617,0.452675,0.941358,0.56893,0.418724,0.524691,0.946502,0.794239,0.539095
0.385802,0.511317,0.559671,0.45679,0.935185,0.555556,0.472222,0.859053,0.971193,0.539095
0.442387,0.852881,0.465021,0.902263,0.435185,0.485597,0.550412,0.959877,0.90535,0.510288
0.918724,0.446502,0.505144,0.920782,0.414609,0.893004,0.5,0.966049,0.433128,0.916667
0.492798,0.403292,0.563786,0.946502,0.84465,0.480453,0.985597,0.475309,0.977366,0.945473
0.47428,0.824074,0.397119,0.553498,1,0.544239,0.910494,0.916667,0.943416,0.558642
0.868313,0.469136,0.442387,0.863169,0.901235,0.867284,0.521605,0.9393,0.453704,0.891975
0.446502,0.434156,0.874486,0.889918,0.501029,0.908436,0.957819,0.886831,0.924897,0.87963
0.484568,0.874486,0.506173,0.627572,0.988683,0.933128,0.929012,0.49177,0.990741,0.959877
0.70679,0.446502,0.528807,0.983539,0.97428,0.462963,0.854938,0.976337,0.961934,0.875514
0.908436,0.912551,0.908436,0.791152,0.813786,0.945473,0.463992,1,0.955761,0.934156
0.854938,0.726337,0.5,0.959877,0.893004,0.946502,0.6893,0.859053,0.921811,0.883745
0.447531,0.898148,0.616255,0.819959,0.910494,0.932099,0.955761,0.897119,0.49177,0.961934
0.488683,0.546296,0.947531,0.498971,0.492798,0.901235,0.941358,0.957819,0.929012,0.799383
0.435185,0.908436,0.849794,0.951646,0.400206,0.528807,0.874486,0.487654,0.825103,0.941358
0.390947,0.511317,0.792181,0.942387,0.504115,0.916667,0.41358,0.919753,0.968107,0.789095
0.518519,0.399177,0.483539,0.446502,0.873457,0.559671,0.95679,0.936214,0.838477,0.927984
0.461934,0.534979,0.418724,0.458848,0.933128,0.632716,0.848765,0.830247,0.977366,0.872428
0.443416,0.875514,0.381687,0.912551,0.441358,0.825103,0.868313,0.833333,0.826132,0.925926
0.420782,0.883745,0.845679,0.611111,0.358025,0.811728,0.774691,0.912551,0.929012,0.936214
0.425926,0.673868,0.731481,0.876543,0.851852,0.395062,0.752058,0.708848,0.955761,0.94856
0.812757,0.925926,0.684156,0.944444,0.489712,0.451646,0.383745,0.453704,0.745885,0.977366
0.561728,0.978395,0.457819,0.797325,0.97428,0.822016,1,0.923868,0.398148,0.49177
0.4393,0.825103,0.927984,0.476337,0.473251,0.942387,0.972222,0.971193,0.945473,0.524691
0.446502,0.600823,0.979424,0.952675,0.504115,0.51749,0.515432,0.900206,0.951646,0.893004
0.463992,0.984568,0.42284,0.943416,0.41358,0.485597,0.515432,0.872428,0.675926,0.942387
0.824074,0.384774,0.427984,0.70679,0.910494,0.976337,0.940329,0.411523,0.492798,0.768519
0.373457,0.400206,0.768519,0.424897,0.900206,0.866255,0.669753,0.914609,0.958848,0.86214
0.434156,0.949588,0.433128,0.420782,0.578189,0.888889,0.952675,0.882716,0.664609,0.909465
0.820988,0.893004,0.93107,0.381687,0.84465,0.450617,0.693416,0.52572,0.452675,0.911523
0.495885,0.526749,0.638889,0.912551,0.441358,0.951646,0.466049,0.890947,0.884774,0.56893
0.493827,0.925926,0.467078,0.634774,0.93107,0.498971,0.549383,0.437243,0.851852,0.69856
0.385802,0.467078,0.901235,0.728395,0.65535,0.502058,0.469136,0.837449,0.616255,0.902263
0.555556,0.443416,0.617284,0.438272,0.717078,0.921811,0.50823,0.526749,0.84465,0.912551
0.481481,0.876543,0.740741,0.515432,0.899177,0.865226,0.771605,0.416667,0.575103,0.934156
0.512346,0.579218,0.457819,0.80144,0.959877,0.518519,0.83642,0.813786,0.401235,0.399177
0.488683,0.391975,0.531893,0.908436,0.791152,0.480453,0.41358,0.929012,0.832305,0.467078
0.442387,0.429012,0.772634,0.920782,0.874486,0.697531,0.437243,0.504115,0.9393,0.487654
0.454733,0.463992,0.926955,0.87963,0.552469,0.414609,0.83642,0.973251,0.511317,0.580247
0.528807,0.80144,0.587449,0.528807,0.614198,0.523663,0.947531,0.924897,0.445473,0.483539
0.490741,0.386831,0.463992,0.633745,0.596708,0.593621,0.923868,0.912551,0.587449,0.600823
0.596708,0.452675,0.640947,0.926955,0.683128,0.478395,0.648148,0.901235,0.936214,0.494856
0.553498,0.532922,0.468107,0.937243,0.935185,0.587449,0.652263,0.675926,0.937243,0.435185
0.389918,0.462963,0.403292,0.940329,0.512346,0.521605,0.977366,0.673868,0.703704,0.926955
0.416667,0.593621,0.45679,0.704733,0.977366,0.773663,0.529835,0.969136,0.674897,0.920782
0.412551,0.37963,0.997942,0.748971,0.876543,0.473251,0.596708,0.980453,0.981481,0.722222
0.452675,0.766461,0.570988,0.940329,0.788066,0.888889,0.592593,0.942387,0.994856,0.759259
0.391975,0.469136,0.74177,0.617284,0.933128,0.867284,0.94856,0.803498,0.909465,0.967078
0.529835,0.468107,0.965021,0.43107,0.923868,0.447531,0.893004,1,0.730453,0.924897
0.452675,0.889918,0.462963,0.63786,0.453704,0.927984,0.73251,0.868313,1,0.911523
0.429012,0.479424,0.644033,0.975309,0.457819,0.479424,0.966049,0.75823,0.878601,0.896091
0.538066,0.719136,0.942387,0.542181,0.477366,0.354938,0.831276,0.950617,0.87963,0.467078
0.494856,0.385802,0.526749,0.855967,0.9393,0.537037,0.780864,0.950617,0.475309,0.933128
0.886831,0.936214,0.624486,0.849794,0.591564,0.487654,0.470165,0.906379,0.840535,0.962963
0.520576,0.98251,0.412551,0.88786,0.80144,0.9393,0.763374,0.937243,0.900206,0.432099
0.557613,0.869342,0.805556,0.930041,0.941358,0.472222,0.896091,0.493827,0.957819,0.752058
0.969136,0.909465,0.497942,0.425926,0.946502,0.584362,0.470165,0.737654,0.973251,0.877572
0.530864,0.940329,0.417695,0.41358,0.411523,0.947531,0.932099,0.849794,0.411523,0.73251
0.467078,0.41358,0.953704,0.51749,0.438272,0.372428,0.50823,0.947531,0.728395,0.910494
0.930041,0.443416,0.699588,0.489712,0.530864,0.717078,0.489712,0.97428,0.865226,0.496914
0.507202,0.467078,0.822016,0.468107,0.419753,0.752058,0.941358,0.729424,0.542181,0.9393
0.553498,0.440329,0.424897,0.407407,0.88786,0.50823,0.920782,0.940329,0.549383,0.692387
0.454733,0.44856,0.908436,0.926955,0.924897,0.489712,0.715021,0.554527,0.920782,0.906379
0.459877,0.408436,0.924897,0.81893,0.674897,0.985597,0.84465,0.447531,0.484568,0.935185
0.507202,0.522634,0.933128,0.472222,0.856996,0.921811,0.900206,0.526749,0.729424,0.687243
0.667695,0.400206,0.800412,0.462963,0.90535,0.619342,0.843621,0.901235,0.57716,0.882716
0.528807,0.733539,0.876543,0.738683,0.832305,0.745885,0.796296,0.394033,0.951646,0.875514
0.399177,0.968107,0.898148,0.799383,0.863169,0.546296,0.877572,0.658436,0.825103,0.852881
0.597737,0.411523,0.853909,0.908436,0.941358,0.858025,0.4393,0.510288,0.899177,0.897119
0.527778,0.562757,0.957819,0.865226,0.534979,0.94856,0.822016,0.92284,0.45679,0.94856
0.486626,0.497942,0.830247,0.410494,0.572016,0.477366,0.686214,0.927984,0.838477,0.882716
0.938272,0.463992,0.415638,0.800412,0.518519,0.496914,0.784979,0.869342,0.777778,0.569959
0.736626,0.853909,0.471193,0.875514,0.937243,0.461934,0.545267,0.361111,0.866255,0.475309
0.493827,0.419753,0.381687,0.709877,0.418724,0.871399,0.485597,0.427984,0.951646,0.890947
0.412551,0.382716,0.437243,0.486626,0.449588,0.977366,0.890947,0.425926,0.802469,0.942387
0.400206,0.487654,0.504115,0.480453,0.471193,0.837449,0.869342,0.930041,0.4393,0.977366
0.542181,0.478395,0.49177,0.430041,0.567901,0.943416,0.891975,0.969136,0.950617,0.853909
0.449588,0.538066,0.536008,0.489712,0.680041,0.932099,0.941358,0.87963,0.460905,0.978395
0.416667,0.929012,0.588477,0.447531,0.598765,0.916667,0.890947,0.971193,0.92284,0.479424
0.376543,0.521605,0.566872,0.417695,0.825103,0.975309,0.874486,0.878601,0.572016,0.799383
0.421811,0.83642,0.861111,0.591564,0.997942,0.875514,0.847737,0.395062,0.95679,0.930041
0.419753,0.546296,0.50823,1,0.498971,0.454733,0.891975,0.432099,0.986626,0.923868
0.358025,0.514403,0.960905,0.520576,0.593621,0.433128,0.633745,0.97428,1,0.923868
0.578189,0.898148,0.488683,0.580247,0.990741,0.411523,0.83642,0.954733,0.936214,0.463992
0.450617,0.505144,0.550412,0.950617,1,0.569959,0.908436,0.884774,0.987654,0.861111
0.5,0.903292,0.973251,0.411523,0.436214,0.937243,0.937243,0.891975,0.727366,1
0.350823,0.496914,0.692387,0.484568,0.944444,0.965021,0.412551,0.895062,0.434156,0.990741
0.433128,0.845679,0.450617,0.969136,0.457819,0.894033,0.437243,0.782922,0.972222,0.960905
0.524691,0.465021,0.894033,0.41358,0.47428,0.833333,0.639918,0.944444,0.968107,0.966049
0.979424,0.962963,0.478395,0.533951,0.68107,0.659465,0.353909,0.418724,0.958848,0.92284
0.408436,0.363169,0.981481,0.699588,0.43107,0.965021,0.616255,0.617284,0.858025,0.848765
0.729424,0.847737,0.383745,0.424897,0.603909,0.894033,0.942387,0.654321,0.473251,0.437243
0.63786,0.587449,0.72428,0.443416,0.829218,0.470165,0.472222,0.453704,0.918724,0.847737
0.518519,0.394033,0.690329,0.394033,0.511317,0.454733,0.674897,0.831276,0.848765,0.895062
0.386831,0.79321,0.592593,0.860082,0.757202,0.797325,0.451646,0.488683,0.414609,0.963992
0.421811,0.51749,0.973251,0.932099,0.468107,0.47428,0.590535,0.778807,0.404321,0.911523
0.461934,0.93107,0.397119,0.430041,0.506173,0.548354,0.886831,0.51749,0.906379,0.849794
0.41358,0.596708,0.94856,0.420782,0.451646,0.861111,0.615226,0.511317,0.8107,0.830247
0.408436,0.545267,0.858025,0.376543,0.417695,0.715021,0.388889,0.722222,0.816872,0.945473
0.397119,0.376543,0.485597,0.67284,0.446502,0.854938,0.795267,0.645062,0.918724,0.891975
0.501029,0.719136,0.471193,0.622428,0.692387,0.923868,0.875514,0.514403,0.924897,0.969136
0.893004,0.66358,0.396091,0.511317,0.704733,0.959877,0.94856,0.445473,0.984568,0.442387
0.863169,0.769547,0.41358,0.472222,0.441358,0.951646,0.646091,0.494856,0.977366,0.5607
0.858025,0.345679,0.742798,0.333333,0.467078,0.6893,0.963992,0.527778,0.479424,0.950617
0.971193,0.419753,0.924897,0.952675,0.47428,0.95679,0.504115,0.401235,0.471193,0.820988
0.497942,0.510288,0.769547,0.533951,0.932099,0.813786,0.445473,0.930041,0.30144,0.936214
0.954733,0.506173,0.511317,0.926955,0.569959,0.876543,0.347737,0.98251,0.935185,0.485597
0.909465,0.354938,0.51749,0.919753,0.783951,0.498971,0.924897,0.901235,0.506173,0.966049
0.955761,0.386831,0.820988,0.850823,0.834362,0.995885,0.54321,0.918724,0.903292,0.929012
0.961934,0.878601,0.971193,0.512346,0.881687,0.950617,0.894033,0.930041,0.747942,0.927984
0.969136,0.512346,0.707819,0.904321,0.988683,0.909465,0.718107,0.981481,0.880658,0.932099
