Beta,Avg Plaq,Plaq Sus,Jackknife Action SD,Jackknife Sus SD
0.4275,0.6148449960111144,18.995815260548248,0.0029140725778811737,0.2048956607038386
0.42750100100100097,0.6148638089575857,18.99692146359552,0.0029142264229407877,0.20487939394000013
0.427502002002002,0.6148826229898929,18.998027463978403,0.0029143802430770236,0.2048631229290475
0.427503003003003,0.6149014381078353,18.999133261630874,0.002914534038280206,0.20484684767403974
0.427504004004004,0.6149202543112122,19.000238856486913,0.002914687808541869,0.20483056817802728
0.427505005005005,0.614939071599823,19.001344248480493,0.002914841553852824,0.2048142844440612
0.427506006006006,0.6149578899734669,19.002449437545607,0.0029149952742045133,0.20479799647520489
0.427507007007007,0.6149767094319433,19.00355442361625,0.0029151489695878096,0.20478170427452014
0.427508008008008,0.614995529975051,19.004659206626414,0.0029153026399937627,0.20476540784506667
0.427509009009009,0.6150143516025892,19.005763786510098,0.0029154562854135416,0.20474910718991188
0.42751001001001,0.6150331743143568,19.006868163201318,0.0029156099058384156,0.2047328023121279
0.427511011011011,0.6150519981101528,19.00797233663408,0.002915763501259231,0.20471649321478047
0.427512012012012,0.6150708229897761,19.009076306742408,0.0029159170716671137,0.20470017990094566
0.427513013013013,0.6150896489530253,19.01018007346032,0.002916070617053265,0.20468386237369574
0.427514014014014,0.6151084759996995,19.011283636721842,0.0029162241374088562,0.20466754063610387
0.427515015015015,0.6151273041295969,19.012386996461018,0.0029163776327247176,0.2046512146912552
0.427516016016016,0.6151461333425164,19.01349015261188,0.002916531102992245,0.20463488454223236
0.427517017017017,0.6151649636382566,19.014593105108464,0.002916684548202379,0.2046185501921114
0.42751801801801803,0.6151837950166155,19.015695853884836,0.0029168379683461995,0.20460221164398898
0.427519019019019,0.6152026274773921,19.016798398875036,0.0029169913634148866,0.20458586890095157
0.42752002002002,0.6152214610203843,19.017900740013133,0.002917144733399607,0.20456952196608194
0.427521021021021,0.6152402956453908,19.019002877233184,0.00291729807829128,0.20455317084247918
0.427522022022022,0.6152591313522094,19.020104810469274,0.0029174513980812825,0.20453681553323746
0.42752302302302303,0.6152779681406384,19.02120653965546,0.0029176046927603177,0.2045204560414596
0.427524024024024,0.615296806010476,19.022308064725834,0.0029177579623198,0.20450409237023687
0.42752502502502504,0.61531564496152,19.023409385614478,0.0029179112067508257,0.204487724522679
0.427526026026026,0.6153344849935688,19.024510502255485,0.0029180644260443857,0.20447135250188422
0.427527027027027,0.6153533261064197,19.025611414582947,0.0029182176201916843,0.20445497631096812
0.42752802802802803,0.6153721682998708,19.026712122530977,0.0029183707891837366,0.20443859595303407
0.427529029029029,0.61539101157372,19.027812626033672,0.002918523933011728,0.20442221143119294
0.42753003003003004,0.615409855927765,19.028912925025153,0.0029186770516667444,0.20440582274856045
0.427531031031031,0.6154287013618029,19.030013019439526,0.0029188301451398145,0.20438942990825332
0.42753203203203205,0.615447547875632,19.031112909210925,0.0029189832134221536,0.2043730329133874
0.427533033033033,0.6154663954690495,19.032212594273474,0.002919136256504922,0.20435663176709165
0.427534034034034,0.6154852441418527,19.033312074561312,0.002919289274379077,0.2043402264724768
0.42753503503503504,0.6155040938938392,19.034411350008575,0.0029194422670357554,0.20432381703267524
0.427536036036036,0.6155229447248062,19.035510420549407,0.0029195952344662312,0.20430740345081652
0.42753703703703705,0.6155417966345511,19.036609286117958,0.0029197481766613832,0.20429098573002535
0.427538038038038,0.6155606496228707,19.037707946648382,0.0029199010936125963,0.20427456387344012
0.427539039039039,0.6155795036895626,19.038806402074847,0.00292005398531067,0.2042581378841894
0.42754004004004004,0.6155983588344237,19.039904652331515,0.0029202068517468565,0.20424170776541348
