Beta,Avg Plaq,Plaq Sus,Jackknife Action SD,Jackknife Sus SD
0.4385,0.6097519599,131.17296455542086,0.0013502491793857538,0.9098292662329031
0.43855,0.6130291489999999,133.09469942297176,0.0015683185406304176,1.0061201258396293
0.4386,0.6221098203,139.72408711971002,0.0013008501138684818,0.7899366522735849
0.43865,0.6299676502,144.0483938613354,0.0014114124049288887,0.809456025974014
0.4387,0.6360642244,146.6766432687459,0.0013286133206229062,0.6829012185581149
0.43875,0.6403548483,148.9801630913456,0.0011598363988470626,0.6418113084804062
0.4388,0.6513323124,153.97341823210056,0.0012462719673489828,0.590965696620979
0.43885,0.6617876051999999,157.18141257022475,0.000990671563048006,0.5065219435596822
0.4389,0.6678766977,158.46290895114643,0.0013819958743577576,0.46516609791620395
0.43895,0.6759227600000001,160.593424060812,0.0011960083312765892,0.4747469849132871
0.439,0.684594435,162.43403174724517,0.0011632882445070942,0.38357814942409135
0.43905,0.6948393495,163.01765519917706,0.0013659166416055434,0.5021048621961951
0.4391,0.6997070926000001,163.7381355031501,0.0012356993115452382,0.4153683952758511
0.43915,0.7102167098,162.9623743542772,0.0011476305292658531,0.47896153112123485
0.4392,0.7204470161000001,162.27318968745016,0.0013087911770446282,0.4414725336390086
0.43925,0.7278783208,160.98256839645856,0.0012478976806466462,0.4105018491692973
0.4393,0.7350901916,159.98928890027358,0.0013820168159761632,0.5667132703601941
0.43935,0.7461998541,156.77113823894777,0.0014100373302409059,0.5801895648701131
0.4394,0.7516520297,154.8552175600898,0.0014896876772529993,0.6415524957359376
0.43945,0.7624425053000001,150.67211202921663,0.00141100272657086,0.7090552580979087
