0.433594,0.482422,0.399414,0.56543,0.509115,0.421875,0.431966,0.484049,0.417643,0.931315,0.89388,0.919922,0.886719,0.934245,0.910807
0.426432,0.472982,0.427734,0.469076,0.505534,0.457031,0.431641,0.482096,0.489258,0.884115,0.925781,0.927409,0.941081,0.925456,0.955404
0.393555,0.446289,0.383464,0.483073,0.501953,0.45931,0.468099,0.466146,0.480143,0.848307,0.94694,0.907227,0.94043,0.958008,0.943685
0.397461,0.475911,0.48112,0.52181,0.480794,0.424154,0.461263,0.460286,0.497396,0.797201,0.943685,0.936198,0.922526,0.948893,0.926107
0.418294,0.491862,0.505208,0.506836,0.476237,0.451823,0.470703,0.482096,0.470052,0.891276,0.909505,0.924805,0.915039,0.910807,0.944987
0.451172,0.447591,0.529948,0.475586,0.458008,0.493815,0.431966,0.513346,0.445638,0.890951,0.92806,0.913411,0.936198,0.871745,0.944336
0.468099,0.476237,0.480143,0.388997,0.457031,0.483073,0.434896,0.487305,0.438802,0.869466,0.945312,0.932292,0.886393,0.960938,0.863932
0.488281,0.4375,0.485026,0.453776,0.446289,0.461914,0.408203,0.485026,0.434896,0.931966,0.901042,0.948568,0.911133,0.853516,0.941732
0.432943,0.45931,0.452148,0.507487,0.42513,0.463216,0.43099,0.44987,0.496094,0.857747,0.922852,0.941081,0.935872,0.908854,0.95931
0.440755,0.420247,0.458008,0.485352,0.426432,0.436523,0.459635,0.470052,0.492188,0.903971,0.941732,0.927083,0.967448,0.887044,0.914388
0.455729,0.424479,0.473958,0.464193,0.413086,0.456706,0.463542,0.443359,0.444987,0.932292,0.913086,0.943685,0.950195,0.958984,0.939779
0.426758,0.463542,0.485026,0.461589,0.410156,0.458008,0.414388,0.50293,0.477214,0.890951,0.90625,0.967448,0.944987,0.926107,0.88737
0.41862,0.470052,0.477539,0.462565,0.427083,0.45638,0.466471,0.531576,0.520833,0.940104,0.892578,0.94401,0.912435,0.935547,0.938477
0.407878,0.459635,0.49349,0.427083,0.422852,0.505208,0.511068,0.521484,0.501302,0.936198,0.875,0.930339,0.889974,0.792318,0.976237
0.401367,0.435221,0.491536,0.460286,0.462891,0.526367,0.504883,0.479818,0.498047,0.914714,0.856445,0.941406,0.883138,0.893555,0.950521
0.424154,0.392253,0.529948,0.447591,0.463867,0.517904,0.474609,0.476888,0.506836,0.873698,0.872396,0.910482,0.900065,0.970378,0.915039
0.413411,0.526042,0.495443,0.466797,0.479167,0.496094,0.479818,0.505859,0.515625,0.956055,0.878906,0.889648,0.911784,0.96582,0.892253
0.436849,0.47168,0.410807,0.486003,0.489258,0.489258,0.463542,0.486654,0.508464,0.931315,0.861654,0.88151,0.920573,0.944336,0.94694
0.480794,0.446615,0.402995,0.467773,0.518555,0.516276,0.439779,0.52181,0.497721,0.948893,0.914062,0.900065,0.932617,0.914714,0.918945
0.476562,0.411458,0.489258,0.433268,0.532878,0.507161,0.477214,0.490234,0.479492,0.834961,0.907878,0.958008,0.937826,0.894857,0.899089
0.458008,0.455404,0.499023,0.44401,0.485026,0.503255,0.475586,0.507812,0.451497,0.927409,0.890299,0.951497,0.94694,0.888997,0.907227
0.434896,0.434245,0.512695,0.433268,0.419922,0.523763,0.470378,0.480143,0.44987,0.941081,0.880859,0.941732,0.932943,0.934896,0.946289
0.416341,0.488932,0.44401,0.471354,0.427409,0.491862,0.44694,0.470052,0.479818,0.922526,0.871419,0.916667,0.930664,0.972982,0.946615
0.443685,0.436198,0.431315,0.472331,0.416341,0.452474,0.475911,0.485677,0.505859,0.878906,0.848958,0.910807,0.938477,0.942057,0.933268
0.443359,0.381836,0.490234,0.462891,0.446289,0.462891,0.46582,0.516602,0.481771,0.93099,0.814779,0.913411,0.946615,0.923503,0.894531
0.429362,0.470703,0.460286,0.459961,0.435872,0.495117,0.476237,0.49707,0.479818,0.901693,0.831706,0.935547,0.937826,0.971354,0.890951
0.423828,0.471354,0.462891,0.435547,0.428711,0.519206,0.495117,0.477214,0.497721,0.918945,0.832682,0.923503,0.913411,0.959635,0.873047
0.420247,0.433919,0.483398,0.4375,0.447917,0.551107,0.504232,0.491211,0.497396,0.941081,0.796875,0.952148,0.935221,0.925781,0.896484
0.416016,0.429362,0.468099,0.415039,0.400716,0.531576,0.522786,0.488932,0.50944,0.889974,0.792969,0.948242,0.956055,0.952474,0.940104
0.449219,0.487956,0.504232,0.439128,0.447591,0.532878,0.522135,0.494466,0.498047,0.953451,0.809896,0.963867,0.958659,0.919922,0.900065
0.464518,0.431315,0.486003,0.485352,0.441406,0.504557,0.487956,0.514323,0.464844,0.899414,0.858398,0.934896,0.95931,0.965495,0.95638
0.459635,0.476888,0.484049,0.441081,0.44987,0.494466,0.521159,0.472331,0.504232,0.910482,0.910156,0.920573,0.939128,0.909831,0.937174
0.512044,0.475586,0.423828,0.463216,0.451497,0.477539,0.54069,0.464193,0.519857,0.885417,0.920573,0.931641,0.94694,0.911458,0.939128
0.513672,0.4375,0.462565,0.458008,0.507487,0.511393,0.519531,0.42513,0.522461,0.945312,0.924479,0.886719,0.948568,0.949544,0.935872
0.484049,0.455404,0.454753,0.448568,0.506836,0.538737,0.466471,0.454102,0.524089,0.985352,0.928711,0.864258,0.919922,0.933268,0.941406
0.441081,0.472331,0.468099,0.479492,0.513997,0.527669,0.465495,0.476562,0.543294,0.900716,0.94043,0.859049,0.888346,0.922852,0.890625
0.451823,0.507487,0.467122,0.540365,0.527669,0.520182,0.50651,0.466146,0.51888,0.914388,0.910482,0.90625,0.868815,0.913737,0.933268
0.431966,0.491862,0.445964,0.508789,0.524089,0.522135,0.484701,0.467122,0.523438,0.937174,0.947266,0.896159,0.869141,0.933919,0.933594
0.488607,0.429688,0.470703,0.530273,0.533529,0.507487,0.458659,0.479167,0.517578,0.966797,0.978841,0.870443,0.896159,0.972005,0.921549
0.459961,0.449544,0.486979,0.470052,0.568359,0.475586,0.475586,0.49349,0.47819,0.901367,0.967448,0.903646,0.921549,0.953451,0.972005
0.441732,0.426758,0.485352,0.42806,0.540039,0.501628,0.512044,0.479167,0.473307,0.932617,0.927409,0.915039,0.934245,0.935872,0.957357
0.426107,0.439779,0.494466,0.447591,0.523112,0.543294,0.509115,0.465495,0.448893,0.930013,0.917643,0.90918,0.900716,0.934245,0.949219
0.458659,0.467122,0.486979,0.395182,0.505208,0.516276,0.481771,0.426758,0.473307,0.965169,0.910482,0.906576,0.906576,0.808594,0.908529
0.46224,0.514974,0.433594,0.473633,0.544271,0.498698,0.482422,0.450521,0.513672,0.877604,0.930664,0.92806,0.906901,0.929362,0.945312
0.450521,0.455404,0.401367,0.5,0.530924,0.474935,0.44401,0.477214,0.539062,0.89388,0.929036,0.939779,0.891602,0.938802,0.955078
0.450521,0.460938,0.443034,0.515299,0.486003,0.444661,0.482422,0.477214,0.513021,0.850586,0.935547,0.951823,0.897461,0.974935,0.91862
0.450195,0.433268,0.424154,0.499674,0.472656,0.472656,0.48112,0.463542,0.508138,0.858073,0.944336,0.923503,0.873047,0.972331,0.969401
0.432943,0.470703,0.433594,0.512695,0.512044,0.44987,0.476237,0.475911,0.485026,0.948893,0.960612,0.911133,0.88737,0.904622,0.885742
0.432943,0.489258,0.441406,0.553711,0.516927,0.429688,0.472982,0.481445,0.469076,0.881185,0.951823,0.917643,0.906576,0.96875,0.951497
0.432943,0.416016,0.472331,0.525065,0.53125,0.402344,0.441081,0.491862,0.483073,0.45638,0.939128,0.907552,0.881185,0.962891,0.900716
0.485677,0.485352,0.488607,0.41569,0.510091,0.454427,0.448893,0.529297,0.537109,0.586589,0.958659,0.911133,0.917318,0.87207,0.898112
0.460938,0.528971,0.428711,0.402344,0.476237,0.455729,0.458008,0.543945,0.507161,0.477865,0.947591,0.939779,0.954753,0.942383,0.932617
0.415365,0.424479,0.430013,0.432617,0.495768,0.450521,0.453776,0.498372,0.479167,0.564453,0.949544,0.929362,0.944661,0.88151,0.904297
0.423828,0.424805,0.457357,0.410807,0.484701,0.453125,0.455729,0.514974,0.520833,0.465169,0.927409,0.923828,0.911784,0.944336,0.946289
0.439779,0.476237,0.417643,0.475586,0.487956,0.458008,0.442383,0.468424,0.472656,0.5,0.900716,0.900716,0.850911,0.950846,0.955404
0.41862,0.460938,0.501628,0.476888,0.48112,0.471029,0.44987,0.460612,0.441406,0.428711,0.895182,0.916341,0.864583,0.881836,0.909505
0.421875,0.438477,0.45638,0.472656,0.470052,0.461914,0.457357,0.467448,0.488932,0.519531,0.89388,0.944661,0.901693,0.935872,0.970703
0.439128,0.442383,0.444336,0.444661,0.439779,0.444987,0.432292,0.488932,0.45638,0.46582,0.929036,0.937174,0.906901,0.960286,0.97526
0.458984,0.420247,0.445638,0.464518,0.455078,0.470703,0.398112,0.455404,0.414714,0.451823,0.964844,0.923828,0.909831,0.935872,0.96582
0.498047,0.482747,0.402018,0.492839,0.448568,0.473958,0.429688,0.445964,0.436198,0.55957,0.957682,0.927083,0.923177,0.946615,0.914714
0.469076,0.441732,0.375,0.476237,0.48112,0.434245,0.464193,0.4375,0.465169,0.46875,0.960938,0.929362,0.922201,0.877279,0.917643
0.478516,0.401367,0.4375,0.455404,0.490885,0.475586,0.485352,0.461263,0.478516,0.469076,0.945638,0.913411,0.925781,0.94694,0.941406
0.457682,0.430339,0.425456,0.514648,0.486003,0.455078,0.489258,0.459961,0.499349,0.510742,0.943034,0.894531,0.903646,0.922852,0.949544
0.41569,0.441732,0.457682,0.55306,0.488607,0.477865,0.472331,0.442383,0.51237,0.438477,0.919271,0.905599,0.890299,0.930013,0.932292
0.385742,0.459961,0.393229,0.519857,0.445312,0.416341,0.442383,0.439453,0.46224,0.491211,0.947917,0.922201,0.897135,0.877279,0.941081
0.44043,0.402669,0.46875,0.497396,0.465169,0.449544,0.480143,0.42513,0.466146,0.51237,0.955078,0.90625,0.934896,0.925781,0.964518
0.421875,0.453125,0.481771,0.478516,0.479167,0.434896,0.479818,0.458008,0.439453,0.471354,0.926758,0.904297,0.909505,0.890299,0.9375
0.415039,0.457357,0.499674,0.435872,0.44043,0.448893,0.458659,0.45931,0.402344,0.48763,0.887695,0.922201,0.933268,0.899414,0.841797
0.429036,0.432617,0.450521,0.438477,0.462891,0.457682,0.455404,0.460286,0.41862,0.452474,0.906901,0.951823,0.951172,0.914388,0.908203
0.43099,0.410156,0.443685,0.44987,0.479492,0.440104,0.494792,0.463216,0.399089,0.581055,0.929362,0.957682,0.926107,0.885742,0.906576
0.425456,0.430339,0.41276,0.446289,0.479492,0.449544,0.482422,0.437174,0.445964,0.462891,0.922526,0.967773,0.866211,0.924154,0.931315
0.447917,0.467773,0.451497,0.474609,0.548177,0.475911,0.44987,0.458333,0.472005,0.52474,0.93457,0.949544,0.887695,0.887695,0.894531
0.450846,0.454102,0.463216,0.571289,0.515951,0.462565,0.469727,0.420573,0.448893,0.511393,0.948568,0.90918,0.929362,0.871094,0.88151
0.455404,0.405599,0.433919,0.460286,0.521484,0.472005,0.480469,0.41276,0.44987,0.46582,0.932943,0.947591,0.950521,0.892578,0.942057
0.460612,0.453451,0.472982,0.445638,0.517904,0.5,0.509766,0.41862,0.460938,0.477865,0.904622,0.922852,0.952474,0.932943,0.953776
0.390299,0.480469,0.467448,0.504557,0.560221,0.485026,0.488932,0.417318,0.490234,0.455404,0.934245,0.890951,0.961914,0.925456,0.902669
0.444661,0.468099,0.434896,0.486979,0.544922,0.457357,0.490234,0.425781,0.458333,0.480794,0.94694,0.88444,0.972005,0.896484,0.913411
0.445638,0.471354,0.416341,0.445964,0.516276,0.456055,0.492188,0.45638,0.461914,0.538086,0.942383,0.88151,0.96224,0.893229,0.937174
0.440104,0.430664,0.44043,0.460286,0.487956,0.461263,0.513672,0.508464,0.474609,0.456706,0.92513,0.889974,0.946615,0.933268,0.945964
0.430013,0.432943,0.427083,0.452799,0.48763,0.462565,0.558919,0.493815,0.499023,0.489258,0.889323,0.853841,0.931315,0.896159,0.933594
0.422852,0.407878,0.470052,0.386393,0.466471,0.483724,0.603841,0.454102,0.476237,0.473307,0.876953,0.883464,0.914714,0.94987,0.895833
0.429688,0.436849,0.426432,0.414714,0.451497,0.474935,0.583984,0.473958,0.530273,0.465169,0.919271,0.898763,0.921224,0.929688,0.93099
0.444987,0.53125,0.432617,0.445964,0.423828,0.475911,0.553385,0.478841,0.533203,0.471029,0.950521,0.9375,0.950521,0.943359,0.95638
0.441732,0.468099,0.422526,0.516927,0.421224,0.491211,0.540365,0.484049,0.541992,0.509115,0.941081,0.945312,0.948568,0.946615,0.916016
0.426107,0.425456,0.461589,0.491536,0.458008,0.463867,0.509115,0.486328,0.523438,0.48763,0.923503,0.908854,0.936198,0.947266,0.962891
0.457357,0.438802,0.396484,0.509766,0.445638,0.482096,0.504883,0.501302,0.489909,0.522786,0.93457,0.891602,0.919271,0.954753,0.923503
0.492513,0.400716,0.41862,0.511393,0.436198,0.496745,0.503906,0.485026,0.465495,0.464844,0.949544,0.90918,0.896159,0.917318,0.969401
0.465169,0.482747,0.422852,0.493164,0.430013,0.506185,0.520182,0.474609,0.457031,0.472656,0.93457,0.902995,0.875,0.964518,0.850586
0.431641,0.423177,0.462565,0.493164,0.446289,0.474284,0.47168,0.476237,0.427734,0.547201,0.92513,0.883138,0.905924,0.936849,0.917643
0.445964,0.447591,0.500977,0.458984,0.465495,0.448242,0.475586,0.488932,0.44694,0.454102,0.945638,0.865234,0.944336,0.928385,0.949544
0.484375,0.439779,0.410156,0.461589,0.468099,0.488281,0.485352,0.473958,0.472331,0.520182,0.932943,0.86849,0.944987,0.915039,0.903971
0.473633,0.452148,0.429688,0.465169,0.504557,0.505859,0.498698,0.466146,0.48112,0.495443,0.923828,0.836263,0.957682,0.909831,0.953776
0.485677,0.492839,0.52181,0.458333,0.517253,0.473633,0.460286,0.456055,0.513997,0.488607,0.935547,0.845703,0.950521,0.90332,0.919271
0.474935,0.421224,0.426758,0.408854,0.485677,0.478841,0.481771,0.456706,0.483724,0.486654,0.910807,0.855143,0.951172,0.938151,0.965169
0.474935,0.458333,0.46875,0.419596,0.493164,0.450521,0.463542,0.453125,0.589518,0.456055,0.916016,0.877279,0.949219,0.945638,0.941732
0.462565,0.465169,0.461263,0.472656,0.480794,0.459635,0.445638,0.466797,0.58431,0.582357,0.94694,0.883464,0.960938,0.949219,0.931966
0.464518,0.436849,0.44987,0.462565,0.457682,0.464518,0.46224,0.438151,0.517253,0.928385,0.945964,0.902669,0.947917,0.939453,0.910807
0.491211,0.47526,0.44043,0.465169,0.510091,0.442383,0.489583,0.448568,0.511068,0.880208,0.926107,0.902344,0.93457,0.888346,0.942057
0.502279,0.473633,0.42806,0.476888,0.493164,0.445964,0.461589,0.465169,0.467122,0.941406,0.904622,0.871094,0.919922,0.939128,0.931641
0.526693,0.41862,0.402995,0.495768,0.452474,0.455404,0.482096,0.455729,0.445638,0.888672,0.923503,0.873372,0.902669,0.916667,0.92806
0.502604,0.479492,0.414388,0.471029,0.421224,0.484049,0.423177,0.463216,0.465495,0.882161,0.94043,0.898763,0.915365,0.958008,0.914388
0.484049,0.437174,0.487305,0.451823,0.406576,0.503906,0.429362,0.445638,0.483398,0.895508,0.937826,0.923828,0.905599,0.977865,0.917318
0.472331,0.457357,0.447266,0.483724,0.426107,0.472005,0.426432,0.486003,0.484701,0.883789,0.922201,0.943359,0.89388,0.931315,0.95638
0.430013,0.439779,0.438477,0.491536,0.447591,0.446615,0.41569,0.490234,0.43099,0.903646,0.88737,0.920247,0.871745,0.898763,0.933919
0.389323,0.439779,0.466146,0.464518,0.464193,0.41862,0.437174,0.477214,0.460612,0.873047,0.886719,0.903646,0.877604,0.865234,0.91276
0.403971,0.436849,0.454753,0.478516,0.49707,0.453776,0.453125,0.482422,0.443034,0.880534,0.870443,0.917643,0.916016,0.931966,0.913086
0.458333,0.420247,0.423177,0.476237,0.479818,0.49707,0.46582,0.482096,0.44043,0.867839,0.915365,0.933268,0.924479,0.895508,0.952474
0.453125,0.451497,0.431966,0.45931,0.483724,0.495117,0.507161,0.466797,0.450846,0.879883,0.902669,0.9375,0.932943,0.931315,0.919922
0.469076,0.497396,0.415039,0.445312,0.494466,0.524089,0.533854,0.444336,0.443685,0.824219,0.903971,0.944336,0.936198,0.963542,0.943359
0.414714,0.422852,0.483398,0.489583,0.451497,0.523438,0.495443,0.43457,0.481771,0.925781,0.887695,0.952148,0.941732,0.976562,0.955404
0.437174,0.418945,0.408529,0.469076,0.435872,0.552734,0.461914,0.450521,0.420573,0.938802,0.91862,0.939128,0.927734,0.935547,0.918945
0.399089,0.424479,0.464518,0.447266,0.476237,0.563802,0.471354,0.491536,0.431641,0.932943,0.936849,0.936849,0.898763,0.936198,0.929362
0.421224,0.463867,0.520833,0.461263,0.44987,0.525391,0.462891,0.469076,0.433268,0.922201,0.949544,0.901367,0.902995,0.936198,0.940755
0.420573,0.484701,0.470378,0.470703,0.452148,0.502279,0.44694,0.46582,0.483073,0.923177,0.970378,0.899089,0.910482,0.961914,0.908854
0.405599,0.433268,0.447591,0.482747,0.434245,0.501628,0.46224,0.533854,0.47168,0.486979,0.935547,0.923503,0.898763,0.902995,0.92806
0.441732,0.412435,0.477865,0.440755,0.443685,0.45931,0.453776,0.491536,0.469727,0.472656,0.904297,0.945964,0.903971,0.938802,0.948893
0.448893,0.421224,0.496419,0.460286,0.463867,0.495117,0.448242,0.486328,0.49707,0.460612,0.894206,0.924154,0.908203,0.969076,0.901042
0.433268,0.463216,0.472005,0.430664,0.457031,0.494792,0.428711,0.498047,0.48763,0.587565,0.91276,0.875,0.927409,0.897461,0.921875
0.425781,0.401367,0.464844,0.396159,0.499349,0.487305,0.421549,0.479492,0.431641,0.446289,0.903971,0.867839,0.943359,0.926432,0.953451
0.450195,0.408529,0.461914,0.42806,0.510091,0.485352,0.454102,0.512695,0.441732,0.477214,0.915039,0.884766,0.958333,0.952148,0.943359
0.463542,0.456055,0.474284,0.477865,0.474609,0.463542,0.442383,0.484049,0.458008,0.509115,0.918945,0.904622,0.957682,0.887695,0.909505
0.440104,0.508464,0.440104,0.505534,0.483724,0.411784,0.458984,0.476888,0.454102,0.41276,0.907227,0.936523,0.929362,0.898112,0.864258
0.448242,0.460612,0.453776,0.446289,0.431315,0.380208,0.44694,0.477539,0.467773,0.492188,0.861979,0.970703,0.94043,0.943359,0.926432
0.413411,0.529948,0.476888,0.427409,0.434245,0.390625,0.454427,0.459635,0.481771,0.442708,0.849609,0.955078,0.925456,0.871419,0.867188
0.375,0.489583,0.510417,0.459961,0.419922,0.410807,0.494141,0.453125,0.504232,0.439128,0.858724,0.976562,0.928711,0.923828,0.942708
0.417969,0.401693,0.441406,0.405599,0.44694,0.422526,0.536458,0.440104,0.507487,0.44694,0.852214,0.974609,0.923828,0.973307,0.961589
0.445312,0.452474,0.420898,0.471029,0.489258,0.432943,0.548503,0.482747,0.497721,0.464844,0.794271,0.964193,0.945964,0.92513,0.957682
0.405273,0.410807,0.494792,0.487956,0.520833,0.484049,0.489909,0.49707,0.498372,0.460938,0.807617,0.963542,0.948568,0.935872,0.929688
0.403971,0.468424,0.456055,0.513021,0.520508,0.467448,0.503581,0.479167,0.533203,0.510742,0.815104,0.955404,0.94043,0.917643,0.929036
0.407878,0.36263,0.489909,0.47168,0.537109,0.465169,0.53418,0.46875,0.536784,0.510417,0.84082,0.944336,0.934245,0.921224,0.935547
0.403646,0.469727,0.479818,0.433268,0.510742,0.452148,0.557292,0.455404,0.521159,0.54362,0.832031,0.94987,0.960938,0.936523,0.89388
0.448242,0.428711,0.483073,0.496745,0.46875,0.402995,0.511068,0.472331,0.484049,0.452148,0.888021,0.973958,0.941406,0.915039,0.902018
0.456706,0.416992,0.524414,0.404948,0.461263,0.441081,0.482096,0.448242,0.49349,0.552734,0.918294,0.964844,0.94043,0.925781,0.92513
0.442057,0.479818,0.46875,0.478516,0.463542,0.445312,0.486654,0.451172,0.48112,0.470703,0.901367,0.943685,0.935547,0.93099,0.930664
0.466797,0.484049,0.453125,0.461589,0.420898,0.433919,0.489583,0.4375,0.483724,0.44043,0.875,0.93099,0.95638,0.950846,0.88737
0.442708,0.485677,0.480794,0.487956,0.413411,0.449544,0.488281,0.449219,0.520833,0.461263,0.888672,0.93457,0.975586,0.923503,0.947917
0.474284,0.450521,0.459961,0.460938,0.425781,0.469727,0.504557,0.456055,0.542643,0.472982,0.935872,0.972656,0.958659,0.902344,0.894531
0.453125,0.450846,0.455078,0.421875,0.422852,0.473958,0.456055,0.462891,0.495768,0.540039,0.952799,0.986654,0.949219,0.881836,0.916992
0.46875,0.456055,0.438477,0.411133,0.433919,0.505859,0.467773,0.436849,0.497396,0.5,0.960286,0.955404,0.966146,0.953125,0.954102
0.458008,0.459635,0.445638,0.469727,0.444987,0.470052,0.495117,0.442057,0.500977,0.511393,0.958659,0.952799,0.975911,0.944987,0.941406
0.437826,0.475586,0.409505,0.462565,0.473958,0.467448,0.50944,0.417318,0.461914,0.455729,0.926432,0.92513,0.972331,0.954102,0.921224
0.421875,0.451823,0.464844,0.414388,0.441732,0.485677,0.528971,0.40332,0.477539,0.496094,0.897786,0.89681,0.940755,0.946615,0.91569
0.427409,0.463542,0.461914,0.479492,0.405924,0.482747,0.548503,0.435547,0.442057,0.444987,0.924479,0.957031,0.926758,0.98112,0.93099
0.431641,0.402995,0.424479,0.487305,0.439128,0.44987,0.496745,0.447266,0.419922,0.457031,0.93099,0.92806,0.937174,0.958333,0.872396
0.387044,0.461589,0.502279,0.51237,0.418945,0.446615,0.463216,0.442383,0.466146,0.521159,0.913411,0.898438,0.94987,0.924154,0.908529
0.419922,0.465169,0.51237,0.477539,0.434245,0.436523,0.467448,0.458008,0.416667,0.475911,0.904297,0.913411,0.937826,0.981771,0.9375
0.430664,0.453776,0.517904,0.490885,0.452148,0.468424,0.473307,0.442057,0.450195,0.44987,0.871419,0.961263,0.922526,0.94694,0.914062
0.425781,0.44694,0.466146,0.484701,0.456055,0.465169,0.473633,0.480469,0.458984,0.536133,0.871419,0.980143,0.930339,0.955729,0.958659
0.461263,0.441406,0.480469,0.509115,0.453451,0.436849,0.458984,0.470378,0.492188,0.591797,0.891276,0.934245,0.940755,0.941081,0.946615
0.448568,0.466146,0.461589,0.487305,0.442383,0.454427,0.474609,0.475911,0.529297,0.436523,0.914388,0.855469,0.949544,0.923177,0.958008
0.450846,0.447266,0.448242,0.474609,0.447591,0.492513,0.493164,0.464518,0.472005,0.452148,0.911133,0.868164,0.952799,0.925456,0.95931
0.447591,0.43457,0.513672,0.46875,0.436849,0.479167,0.504232,0.438151,0.426758,0.46875,0.917318,0.883789,0.98112,0.906901,0.923177
0.446289,0.439128,0.5,0.431641,0.41569,0.490885,0.469727,0.457357,0.40625,0.485026,0.940104,0.857747,0.955404,0.848307,0.925456
0.44043,0.438151,0.522135,0.442057,0.419271,0.544922,0.494466,0.448893,0.458008,0.497721,0.955729,0.86556,0.945312,0.893555,0.933919
0.408203,0.459961,0.500977,0.452474,0.410156,0.532878,0.498698,0.467773,0.51888,0.438802,0.944987,0.885417,0.923177,0.939128,0.94401
0.422852,0.494466,0.472331,0.458659,0.450521,0.469401,0.451823,0.457357,0.541341,0.467122,0.913411,0.893229,0.923828,0.962565,0.958008
0.423503,0.515625,0.457031,0.441732,0.463542,0.453776,0.444987,0.456706,0.512695,0.467122,0.90625,0.927083,0.92513,0.957357,0.956706
0.42513,0.479818,0.507487,0.501953,0.452474,0.473958,0.449219,0.44043,0.505859,0.484701,0.901042,0.941081,0.94694,0.918294,0.908203
0.460612,0.455078,0.473958,0.475586,0.472005,0.467122,0.476888,0.44401,0.49349,0.457682,0.875,0.963216,0.968099,0.873698,0.933268
0.486979,0.452799,0.424479,0.452474,0.465169,0.477865,0.47168,0.504557,0.5,0.523112,0.880859,0.935221,0.977539,0.873698,0.94987
