Beta,Avg Plaq,Plaq Sus,Jackknife Action Var,Jackknife Sus Var
0.3975,0.4228501377889706,0.0008040533964658365,0.0006795708634245779,2.625434226863448e-05
0.397505005005005,0.4228563192711339,0.0008040978242640514,0.0006796005820329912,2.625647698276339e-05
0.39751001001001,0.4228625010948676,0.0008041422573968943,0.000679630366536575,2.625861569743196e-05
0.397515015015015,0.42286868326021454,0.0008041866958639878,0.0006796602169416287,2.626075841307882e-05
0.39752002002002,0.42287486576720396,0.0008042311396649293,0.0006796901332543144,2.6262905130144247e-05
0.39752502502502507,0.4228810486158863,0.0008042755887993561,0.0006797201154811534,2.6265055849063438e-05
0.39753003003003007,0.4228872318063049,0.0008043200432668903,0.0006797501636283577,2.6267210570273326e-05
0.39753503503503507,0.4228934153384791,0.0008043645030671085,0.0006797802777024399,2.626936929421443e-05
0.39754004004004007,0.4228995992124898,0.0008044089681997049,0.0006798104577095032,2.627153202131388e-05
0.39754504504504506,0.4229057834283531,0.0008044534386642482,0.000679840703656139,2.6273698752012615e-05
0.39755005005005006,0.42291196798609915,0.0008044979144603343,0.0006798710155488104,2.627586948674821e-05
0.39755505505505506,0.42291815288578083,0.0008045423955876016,0.0006799013933937593,2.6278044225952712e-05
0.39756006006006006,0.42292433812744756,0.0008045868820456821,0.000679931837197437,2.628022297005693e-05
0.39756506506506506,0.42293052371112433,0.0008046313738341593,0.0006799623469661281,2.6282405719499064e-05
0.3975700700700701,0.42293670963687513,0.0008046758709526915,0.0006799929227064335,2.628459247470573e-05
0.3975750750750751,0.42294289590471945,0.0008047203734008521,0.0006800235644247835,2.6286783236115307e-05
0.3975800800800801,0.4229490825147064,0.0008047648811782697,0.0006800542721273152,2.628897800415689e-05
0.3975850850850851,0.4229552694668703,0.0008048093942845442,0.0006800850458210472,2.629117677926371e-05
0.3975900900900901,0.42296145676124863,0.0008048539127192812,0.0006801158855117027,2.62933795618685e-05
0.3975950950950951,0.4229676443979196,0.0008048984364821636,0.0006801467912062754,2.6295586352391034e-05
0.3976001001001001,0.4229738323768637,0.0008049429655726873,0.0006801777629110167,2.6297797151276912e-05
0.3976051051051051,0.42298002069817126,0.0008049874999905576,0.0006802088006322546,2.63000119589436e-05
0.3976101101101101,0.42298620936186504,0.0008050320397353496,0.0006802399043767185,2.630223077582438e-05
