0.43,0.431,0.432,0.433,0.434,0.435,0.436,0.437,0.438,0.439,0.44,0.441,0.442,0.443,0.444,0.445,0.446,0.447,0.448,0.449 
0.468533,0.4696,0.478667,0.483467,0.445333,0.440533,0.545467,0.474667,0.508,0.877733,0.929067,0.8924,0.9092,0.927867,0.940133,0.9428,0.905867,0.9092,0.940267,0.928
0.441867,0.5072,0.495867,0.4552,0.468133,0.459067,0.467733,0.5424,0.4568,0.9408,0.928667,0.933333,0.9128,0.8736,0.909867,0.94,0.932667,0.902133,0.945067,0.935867
0.48,0.461067,0.495733,0.484267,0.455333,0.486133,0.514667,0.465867,0.533333,0.926267,0.9476,0.929067,0.9312,0.9336,0.888,0.9188,0.9312,0.932267,0.8968,0.9096
0.452,0.459067,0.4764,0.449467,0.5228,0.481867,0.46,0.484533,0.498267,0.913333,0.922133,0.928,0.922933,0.924533,0.932533,0.889333,0.9008,0.919467,0.936667,0.955067
0.461067,0.508267,0.4512,0.4864,0.442,0.4576,0.457467,0.4764,0.486667,0.903333,0.9236,0.9304,0.941467,0.918933,0.9208,0.939733,0.953867,0.9512,0.924933,0.935467
0.429333,0.436667,0.479867,0.495067,0.508933,0.461733,0.443333,0.500133,0.478667,0.9372,0.910933,0.946267,0.915467,0.908133,0.948,0.9176,0.924133,0.9372,0.925467,0.942533
0.447733,0.501867,0.4416,0.5336,0.4504,0.466,0.480533,0.51,0.4892,0.925467,0.9412,0.912933,0.9368,0.923333,0.9008,0.9532,0.921067,0.929867,0.9356,0.919733
0.508933,0.449467,0.446667,0.458267,0.527067,0.449067,0.489733,0.511333,0.4976,0.8932,0.8964,0.9404,0.932133,0.9376,0.9312,0.929333,0.948267,0.966133,0.926133,0.917067
0.450667,0.468533,0.5004,0.494533,0.453333,0.420933,0.502133,0.4724,0.511467,0.891733,0.945867,0.905333,0.898133,0.8868,0.945867,0.961333,0.932533,0.919867,0.9284,0.9508
0.452133,0.473467,0.491333,0.466133,0.491867,0.412667,0.496267,0.5124,0.479067,0.930533,0.918267,0.891733,0.928,0.8792,0.9252,0.925333,0.933333,0.9408,0.922933,0.939867
0.4388,0.488267,0.446933,0.535867,0.4624,0.449867,0.5104,0.495467,0.472267,0.9208,0.8884,0.940267,0.8412,0.932133,0.944533,0.939333,0.899333,0.8952,0.930933,0.929867
0.470667,0.4844,0.525867,0.4516,0.459733,0.475867,0.4852,0.498933,0.49,0.9504,0.8396,0.904533,0.8896,0.9136,0.935067,0.9324,0.938133,0.929067,0.926667,0.9336
0.4972,0.5032,0.492267,0.487067,0.505867,0.4724,0.4564,0.4948,0.470933,0.9356,0.900133,0.929467,0.9252,0.909467,0.950933,0.915067,0.903867,0.9284,0.857733,0.941467
