0.4,0.405,0.41,0.415,0.42,0.425,0.43,0.435,0.44,0.445,0.45,0.455,0.46,0.465,0.47,0.475,0.48,0.485,0.49,0.495 
0.383745,0.648148,0.518519,0.402263,0.488683,0.797325,0.412551,0.902263,0.976337,0.986626,1,0.943416,0.978395,0.927984,0.987654,0.95679,0.945473,0.938272,0.951646,0.924897
0.449588,0.384774,0.462963,0.406379,0.472222,0.864198,0.656379,0.92284,0.95679,0.907407,0.968107,0.943416,0.924897,1,0.962963,0.869342,0.98251,0.972222,0.970165,0.986626
0.390947,0.604938,0.430041,0.438272,0.529835,0.5,0.873457,0.953704,0.762346,0.981481,0.843621,0.949588,0.915638,0.954733,0.977366,0.848765,0.918724,0.967078,0.975309,0.963992
0.433128,0.494856,0.605967,0.5,0.561728,0.771605,0.98251,0.407407,0.877572,0.819959,0.992798,0.99177,0.971193,0.936214,0.977366,0.874486,0.91358,0.97428,1,0.971193
0.420782,0.768519,0.424897,0.419753,0.403292,0.605967,0.824074,0.865226,0.987654,0.959877,0.961934,0.868313,0.93107,0.962963,0.909465,0.902263,0.959877,0.947531,0.88786,0.972222
0.351852,0.479424,0.449588,0.394033,0.95679,0.846708,0.819959,0.533951,0.91358,0.773663,0.891975,0.963992,0.971193,0.955761,0.9393,0.929012,0.9393,0.987654,0.9393,0.977366
0.514403,0.407407,0.324074,0.538066,0.539095,0.854938,0.985597,0.854938,0.979424,0.963992,0.950617,0.941358,0.933128,0.712963,0.847737,0.981481,0.960905,0.828189,0.972222,1
0.421811,0.352881,0.47428,0.485597,0.845679,0.550412,0.935185,0.87037,0.955761,0.929012,0.855967,0.903292,0.919753,0.980453,0.929012,0.989712,0.961934,0.850823,0.882716,0.925926
0.365226,0.540123,0.427984,0.463992,0.87963,0.937243,0.881687,0.966049,0.98251,0.820988,0.850823,0.936214,0.936214,0.924897,0.898148,1,0.937243,0.943416,0.94856,0.951646
0.380658,0.407407,0.445473,0.822016,0.825103,0.511317,0.967078,0.941358,0.850823,0.893004,0.959877,0.960905,0.929012,0.934156,0.898148,1,0.981481,0.927984,0.937243,0.952675
0.407407,0.452675,0.962963,0.434156,0.502058,0.755144,0.907407,0.814815,0.94856,0.814815,0.719136,0.98251,0.933128,0.967078,0.98251,0.937243,0.973251,0.891975,0.97428,0.952675
0.407407,0.325103,0.418724,0.432099,0.816872,0.993827,0.512346,0.973251,0.966049,0.804527,0.947531,0.980453,0.884774,0.977366,0.832305,0.992798,0.994856,0.896091,0.947531,0.90535
0.426955,0.527778,0.348765,0.394033,0.38786,0.86214,0.941358,0.952675,0.87963,0.855967,0.946502,0.929012,0.873457,0.970165,0.918724,0.957819,0.90535,0.976337,0.946502,0.954733
0.415638,0.372428,0.451646,0.391975,0.417695,0.934156,0.885802,0.97428,0.90535,0.926955,0.962963,0.952675,0.929012,0.935185,0.958848,0.950617,0.965021,0.93107,1,0.996914
0.423868,0.62963,0.353909,0.496914,0.414609,0.9393,0.897119,0.990741,0.923868,0.968107,0.923868,0.975309,0.962963,0.962963,0.918724,1,1,0.97428,0.986626,0.946502
0.467078,0.395062,0.373457,0.493827,0.969136,0.940329,0.638889,0.963992,0.908436,0.888889,0.965021,0.943416,0.988683,0.968107,0.970165,0.955761,0.963992,0.961934,1,0.979424
0.459877,0.631687,0.389918,0.455761,0.495885,0.884774,0.958848,0.965021,0.975309,0.954733,0.99177,0.923868,0.960905,0.962963,0.977366,0.955761,0.907407,0.970165,0.98251,0.983539
0.75823,0.419753,0.476337,0.485597,0.591564,0.506173,0.958848,0.978395,0.86214,0.971193,0.918724,0.927984,0.934156,0.872428,0.954733,0.957819,0.988683,0.927984,0.99177,0.93107
