Beta,Avg Plaq,Plaq Sus,Jackknife Action Var,Jackknife Sus Var
0.3975,0.4200327363806847,0.00015701335289124878,0.0003693898266890072,4.713599975353397e-06
0.397505005005005,0.42003884741440944,0.00015702588062928234,0.00036937417279134683,4.713133137637147e-06
0.39751001001001,0.42004495893574867,0.00015703841082047735,0.0003693586197869302,4.712668586324275e-06
0.397515015015015,0.42005107094479366,0.00015705094346829218,0.0003693431676620691,4.712206322556852e-06
0.39752002002002,0.42005718344164905,0.00015706347857618892,0.0003693278164040145,4.711746347477725e-06
0.39752502502502507,0.42006329642640544,0.00015707601614762298,0.00036931256599963925,4.7112886622275044e-06
0.39753003003003007,0.4200694098991527,0.0001570885561860483,0.00036929741643592197,4.710833267946183e-06
0.39753503503503507,0.42007552385999775,0.00015710109869492372,0.0003692823676995389,4.710380165774824e-06
0.39754004004004007,0.42008163830902917,0.00015711364367770002,0.00036926741977791935,4.709929356851961e-06
0.39754504504504506,0.420087753246349,0.00015712619113783155,0.0003692525726581106,4.7094808423168125e-06
0.39755005005005006,0.4200938686720472,0.00015713874107876685,0.00036923782632704755,4.709034623306813e-06
0.39755505505505506,0.4200999845862256,0.00015715129350395748,0.0003692231807725548,4.708590700959841e-06
0.39756006006006006,0.42010610098897927,0.00015716384841685116,0.00036920863598145244,4.708149076412575e-06
0.39756506506506506,0.42011221788040404,0.00015717640582089452,0.00036919419194125395,4.707709750801099e-06
0.3975700700700701,0.42011833526060405,0.00015718896571953583,0.00036917984863951556,4.707272725261503e-06
0.3975750750750751,0.420124453129662,0.000157201528116214,0.0003691656060633389,4.706838000927539e-06
0.3975800800800801,0.4201305714876882,0.00015721409301437688,0.00036915146420056787,4.706405578934629e-06
0.3975850850850851,0.4201366903347706,0.00015722666041746258,0.0003691374230387173,4.705975460415568e-06
0.3975900900900901,0.4201428096710189,0.00015723923032891587,0.000369123482565616,4.705547646504619e-06
0.3975950950950951,0.4201489294965145,0.00015725180275216952,0.00036910964276872736,4.70512213833272e-06
0.3976001001001001,0.420155049811378,0.00015726437769066952,0.00036909590363594055,4.704698937033929e-06
0.3976051051051051,0.4201611706156793,0.00015727695514784152,0.00036908226515492375,4.70427804373684e-06
0.3976101101101101,0.42016729190953783,0.00015728953512712826,0.00036906872731388583,4.703859459574131e-06
0.39761511511511516,0.42017341369304323,0.0001573021176319598,0.00036905529010041295,4.703443185675052e-06
0.39762012012012016,0.42017953596629526,0.0001573147026657686,0.00036904195350281915,4.703029223169338e-06
0.39762512512512516,0.42018565872939057,0.00015732729023198446,0.00036902871750900656,4.702617573185527e-06
0.39763013013013015,0.42019178198242946,0.00015733988033403716,0.0003690155821071131,4.702208236852297e-06
0.39763513513513515,0.4201979057255095,0.00015735247297535382,0.0003690025472853645,4.701801215297048e-06
0.39764014014014015,0.4202040299587379,0.00015736506815936384,0.00036898961303186443,4.70139650964776e-06
0.39764514514514515,0.4202101546822015,0.00015737766588948737,0.0003689767793348837,4.70099412102987e-06
0.39765015015015015,0.4202162798960071,0.0001573902661691507,0.0003689640461832122,4.700594050570092e-06
0.39765515515515515,0.4202224056002512,0.00015740286900177457,0.00036895141356485593,4.700196299393531e-06
0.3976601601601602,0.42022853179503117,0.0001574154743907787,0.0003689388814685213,4.699800868624799e-06
0.3976651651651652,0.4202346584804529,0.00015742808233958435,0.0003689264498825523,4.6994077593887425e-06
0.3976701701701702,0.4202407856566077,0.00015744069285160585,0.00036891411879570263,4.699016972808346e-06
0.3976751751751752,0.4202469133236081,0.00015745330593026392,0.0003689018881964222,4.698628510007768e-06
0.3976801801801802,0.42025304148153625,0.00015746592157896646,0.000368889758073697,4.6982423721080875e-06
0.3976851851851852,0.4202591701305064,0.00015747853980113165,0.0003688777284162771,4.697858560232558e-06
0.3976901901901902,0.42026529927061673,0.0001574911606001703,0.00036886579921277844,4.697477075502334e-06
0.3976951951951952,0.4202714289019622,0.00015750378397949024,0.0003688539704523646,4.697097919037937e-06
0.3977002002002002,0.4202775590246466,0.00015751640994250124,0.0003688422421238256,4.696721091959976e-06
0.39770520520520525,0.4202836896387678,0.00015752903849260914,0.00036883061421637736,4.696346595388107e-06
0.39771021021021025,0.42028982074443116,0.00015754166963322108,0.00036881908671894734,4.6959744304418075e-06
0.39771521521521525,0.4202959523417295,0.00015755430336773788,0.00036880765962069354,4.695604598239178e-06
0.39772022022022024,0.4203020844307803,0.00015756693969956793,0.000368796332910719,4.695237099899785e-06
0.39772522522522524,0.4203082170116672,0.00015757957863210548,0.0003687851065787468,4.6948719365397925e-06
0.39773023023023024,0.4203143500845046,0.00015759222016875453,0.00036877398061372935,4.694509109277413e-06
0.39773523523523524,0.42032048364937774,0.00015760486431290666,0.0003687629550050668,4.694148619227842e-06
0.39774024024024024,0.42032661770640894,0.00015761751106796565,0.0003687520297422294,4.693790467508826e-06
0.39774524524524524,0.42033275225568695,0.00015763016043732103,0.0003687412048148454,4.6934346552348524e-06
0.3977502502502503,0.42033888729730506,0.0001576428124243625,0.00036873048021238527,4.693081183520235e-06
0.3977552552552553,0.42034502283138486,0.0001576554670324886,0.000368719855924667,4.6927300534810085e-06
0.3977602602602603,0.4203511588580174,0.00015766812426508487,0.00036870933194123816,4.692381266230188e-06
0.3977652652652653,0.42035729537731126,0.00015768078412554162,0.0003686989082520746,4.692034822881872e-06
0.3977702702702703,0.42036343238936014,0.00015769344661724203,0.00036868858484659015,4.691690724548143e-06
0.3977752752752753,0.4203695698942699,0.00015770611174357213,0.0003686783617151044,4.691348972341872e-06
0.3977802802802803,0.420375707892147,0.00015771877950791644,0.0003686682388474158,4.691009567375104e-06
0.3977852852852853,0.4203818463830872,0.00015773144991365387,0.0003686582162334554,4.690672510758892e-06
0.39779029029029034,0.42038798536719946,0.00015774412296416636,0.00036864829386358934,4.690337803604479e-06
0.39779529529529534,0.4203941248445854,0.00015775679866283164,0.00036863847172755157,4.6900054470222845e-06
