Beta,Avg Plaq,Plaq Sus,Jackknife Action Var,Jackknife Sus Var
0.3975,0.42612863134114976,0.0030418165790620177,0.0013029647081102009,0.00012061784174622773
0.397505005005005,0.4261360308508974,0.0030422248082081047,0.0013030771135836383,0.00012069307498083594
0.39751001001001,0.4261434313538909,0.0030426332547107567,0.0013031896267437762,0.00012076840776667242
0.397515015015015,0.4261508328506903,0.00304304191874941,0.0013033022477219036,0.00012084384022327649
0.39752002002002,0.4261582353417941,0.0030434508005032284,0.001303414976649232,0.00012091937247036319
0.39752502502502507,0.4261656388277406,0.003043859900151822,0.00130352781365771,0.00012099500462771618
0.39753003003003007,0.4261730433090578,0.0030442692178748935,0.001303640758879311,0.00012107073681523936
0.39753503503503507,0.4261804487862569,0.0030446787538521906,0.0013037538124461682,0.00012114656915296214
0.39754004004004007,0.42618785525992126,0.0030450885082641426,0.001303866974490439,0.00012122250176095163
0.39754504504504506,0.42619526273054553,0.00304549848129071,0.0013039802451452036,0.00012129853475947462
0.39755005005005006,0.4262026711986458,0.003045908673112171,0.0013040936245431274,0.00012137466826888686
0.39755505505505506,0.4262100806647963,0.0030463190839093873,0.001304207112817327,0.00012145090240959399
0.39756006006006006,0.4262174911295054,0.003046729713862914,0.0013043207101013255,0.00012152723730217817
0.39756506506506506,0.42622490259331475,0.0030471405631537106,0.0013044344165288318,0.00012160367306730115
0.3975700700700701,0.42623231505676484,0.0030475516319628955,0.001304548232233577,0.00012168020982573158
0.3975750750750751,0.4262397285203594,0.00304796292047149,0.0013046621573496247,0.00012175684769838973
0.3975800800800801,0.42624714298464994,0.0030483744288610226,0.0013047761920112978,0.0001218335868062559
0.3975850850850851,0.4262545584501917,0.0030487861573132184,0.001304890336353411,0.0001219104272704163
0.3975900900900901,0.4262619749174883,0.003049198106009597,0.001305004590510571,0.00012198736921212105
0.3975950950950951,0.426269392387087,0.003049610275132158,0.0013051189546180299,0.00012206441275268974
0.3976001001001001,0.4262768108595407,0.003050022664863109,0.001305233428810903,0.00012214155801354095
0.3976051051051051,0.4262842303353757,0.0030504352753846354,0.0013053480132251077,0.00012221880511623323
0.3976101101101101,0.4262916508151172,0.003050848106879081,0.0013054627079961266,0.00012229615418243983
0.39761511511511516,0.4262990722993127,0.0030512611595291186,0.0013055775132602178,0.0001223736053339218
0.39762012012012016,0.42630649478849875,0.0030516744335175082,0.0013056924291536625,0.00012245115869255737
0.39762512512512516,0.4263139182832348,0.0030520879290273427,0.0013058074558129748,0.00012252881438031744
0.39763013013013015,0.42632134278401457,0.0030525016462414132,0.001305922593374879,0.00012260657251934913
0.39763513513513515,0.42632876829141425,0.0030529155853432715,0.0013060378419764154,0.0001226844332318297
0.39764014014014015,0.42633619480596524,0.0030533297465163115,0.0013061532017552863,0.00012276239664008693
0.39764514514514515,0.42634362232819767,0.003053744129944092,0.001306268672848602,0.00012284046286656868
0.39765015015015015,0.4263510508586692,0.0030541587358105366,0.0013063842553942056,0.00012291863203379947
0.39765515515515515,0.42635848039791074,0.0030545735642995456,0.0013064999495303199,0.00012299690426444774
0.3976601601601602,0.42636591094645515,0.0030549886155952014,0.0013066157553952064,0.00012307527968129066
0.3976651651651652,0.4263733425048687,0.0030554038898819975,0.0013067316731271124,0.00012315375840718087
0.3976701701701702,0.4263807750736777,0.003055819387344309,0.0013068477028651097,0.00012323234056512238
0.3976751751751752,0.4263882086534126,0.0030562351081667117,0.0013069638447484038,0.00012331102627823208
0.3976801801801802,0.42639564324464374,0.003056651052534235,0.001307080098915793,0.00012338981566969502
0.3976851851851852,0.42640307884789636,0.003057067220631756,0.0013071964655073005,0.00012346870886285332
0.3976901901901902,0.42641051546375225,0.0030574836126447285,0.0013073129446624305,0.00012354770598110404
0.3976951951951952,0.4264179530926919,0.0030579002287580495,0.0013074295365212824,0.00012362680714805976
0.3977002002002002,0.4264253917353004,0.0030583170691575357,0.001307546241224452,0.00012370601248733935
0.39770520520520525,0.42643283139213456,0.0030587341340289724,0.0013076630589121915,0.0001237853221227022
0.39771021021021025,0.42644027206371293,0.0030591514235580428,0.0013077799897253572,0.00012386473617805935
0.39771521521521525,0.4264477137505928,0.0030595689379308757,0.0013078970338048536,0.00012394425477739546
0.39772022022022024,0.42645515645332505,0.003059986677333727,0.0013080141912924829,0.00012402387804481116
0.39772522522522524,0.4264626001724422,0.0030604046419528924,0.001308131462329493,0.00012410360610454242
0.39773023023023024,0.42647004490852325,0.0030608228319751736,0.0013082488470577728,0.00012418343908088739
0.39773523523523524,0.4264774906620758,0.003061241247587026,0.0013083663456193077,0.00012426337709833213
0.39774024024024024,0.4264849374336825,0.003061659888975624,0.0013084839581565778,0.00012434342028139683
0.39774524524524524,0.4264923852238871,0.0030620787563280277,0.0013086016848122026,0.00012442356875475626
0.3977502502502503,0.4264998340332163,0.003062497849831351,0.0013087195257293132,0.00012450382264321308
0.3977552552552553,0.42650728386225933,0.0030629171696733267,0.0013088374810504152,0.00012458418207162144
0.3977602602602603,0.4265147347115327,0.003063336716041339,0.0013089555509193465,0.00012466464716502358
0.3977652652652653,0.4265221865816055,0.0030637564891233225,0.0013090737354792457,0.00012474521804851636
0.3977702702702703,0.42652963947301464,0.0030641764891071533,0.001309192034874753,0.00012482589484734944
0.3977752752752753,0.4265370933863222,0.003064596716181059,0.0013093104492495245,0.00012490667768685456
0.3977802802802803,0.4265445483220962,0.0030650171705334872,0.0013094289787481395,0.00012498756669247416
0.3977852852852853,0.4265520042808565,0.0030654378523527104,0.001309547623515213,0.0001250685619898125
0.39779029029029034,0.42655946126317695,0.0030658587618275623,0.0013096663836957105,0.00012514966370453173
0.39779529529529534,0.4265669192696095,0.0030662798991468927,0.0013097852594348806,0.0001252308719624301
0.39780030030030034,0.4265743783007118,0.0030667012644997682,0.0013099042508782298,0.00012531218688941454
0.39780530530530533,0.4265818383570291,0.003067122858075337,0.0013100233581712101,0.00012539360861151894
0.39781031031031033,0.42658929943911306,0.003067544680062971,0.0013101425814601208,0.00012547513725488113
0.39781531531531533,0.4265967615475548,0.003067966730652497,0.0013102619208911204,0.0001255567729457182
0.39782032032032033,0.42660422468286263,0.0030683890100333218,0.0013103813766107816,0.0001256385158104409
0.39782532532532533,0.4266116888456168,0.0030688115183955473,0.0013105009487657322,0.0001257203659755026
0.39783033033033033,0.4266191540363798,0.0030692342559293165,0.0013106206375032888,0.00012580232356748978
0.3978353353353354,0.42662662025570136,0.0030696572228248614,0.0013107404429705252,0.00012588438871311542
0.3978403403403404,0.4266340875041379,0.0030700804192726324,0.0013108603653151191,0.00012596656153920067
0.3978453453453454,0.42664155578225327,0.003070503845463313,0.001310980404685045,0.0001260488421726716
0.3978503503503504,0.42664902509059677,0.003070927501587654,0.0013111005612282272,0.00012613123074058859
0.3978553553553554,0.42665649542974415,0.003071351387836774,0.0013112208350931922,0.00012621372737009115
0.3978603603603604,0.426663966800241,0.0030717755044017505,0.001311341226428532,0.00012629633218847312
0.3978653653653654,0.4266714392026518,0.0030721998514739723,0.001311461735383054,0.00012637904532311755
0.3978703703703704,0.42667891263754587,0.003072624429245038,0.0013115823621060456,0.00012646186690152338
0.3978753753753754,0.426686387105464,0.00307304923790652,0.0013117031067471589,0.00012654479705132698
0.3978803803803804,0.4266938626069946,0.0030734742776505077,0.0013118239694560416,0.00012662783590023548
0.3978853853853854,0.4267013391426914,0.003073899548669018,0.0013119449503825235,0.00012671098357610632
0.3978903903903904,0.42670881671309563,0.0030743250511541553,0.0013120660496768104,0.00012679424020692275
0.3978953953953954,0.42671629531879174,0.003074750785298511,0.0013121872674898016,0.00012687760592074228
0.3979004004004004,0.42672377496034947,0.0030751767512947493,0.001312308603972035,0.00012696108084574682
